Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.21
Gradient step: 24 	 Performance: 0.07 	 Training loss: 41.61
Gradient step: 49 	 Performance: 0.08 	 Training loss: 21.90
Gradient step: 74 	 Performance: 0.055 	 Training loss: 19.75
Gradient step: 99 	 Performance: 0.085 	 Training loss: 18.04
Gradient step: 124 	 Performance: 0.135 	 Training loss: 16.40
Gradient step: 149 	 Performance: 0.19 	 Training loss: 14.80
Gradient step: 174 	 Performance: 0.29 	 Training loss: 13.63
Gradient step: 199 	 Performance: 0.37 	 Training loss: 12.47
Gradient step: 224 	 Performance: 0.38 	 Training loss: 12.29
Gradient step: 249 	 Performance: 0.42 	 Training loss: 10.65
Gradient step: 274 	 Performance: 0.51 	 Training loss: 9.72
Gradient step: 299 	 Performance: 0.415 	 Training loss: 9.43
Gradient step: 324 	 Performance: 0.59 	 Training loss: 8.33
Gradient step: 349 	 Performance: 0.645 	 Training loss: 7.40
Gradient step: 374 	 Performance: 0.67 	 Training loss: 6.84
Gradient step: 399 	 Performance: 0.735 	 Training loss: 6.50
Gradient step: 424 	 Performance: 0.79 	 Training loss: 6.24
Gradient step: 449 	 Performance: 0.57 	 Training loss: 5.32
Gradient step: 474 	 Performance: 0.715 	 Training loss: 5.48
Gradient step: 499 	 Performance: 0.84 	 Training loss: 5.97
Gradient step: 524 	 Performance: 0.785 	 Training loss: 4.39
Gradient step: 549 	 Performance: 0.825 	 Training loss: 4.22
Gradient step: 574 	 Performance: 0.86 	 Training loss: 3.71
Gradient step: 599 	 Performance: 0.65 	 Training loss: 4.10
Gradient step: 624 	 Performance: 0.905 	 Training loss: 3.73
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/ctxdlydm2seql/None' created successfully!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.06 	 Training loss: 32.79
Gradient step: 49 	 Performance: 0.105 	 Training loss: 22.67
Gradient step: 74 	 Performance: 0.09 	 Training loss: 19.47
Gradient step: 99 	 Performance: 0.33 	 Training loss: 16.17
Gradient step: 124 	 Performance: 0.305 	 Training loss: 13.36
Gradient step: 149 	 Performance: 0.46 	 Training loss: 11.32
Gradient step: 174 	 Performance: 0.515 	 Training loss: 9.60
Gradient step: 199 	 Performance: 0.475 	 Training loss: 8.30
Gradient step: 224 	 Performance: 0.61 	 Training loss: 7.34
Gradient step: 249 	 Performance: 0.585 	 Training loss: 6.76
Gradient step: 274 	 Performance: 0.675 	 Training loss: 6.23
Gradient step: 299 	 Performance: 0.65 	 Training loss: 5.78
Gradient step: 324 	 Performance: 0.665 	 Training loss: 5.44
Gradient step: 349 	 Performance: 0.785 	 Training loss: 5.14
Gradient step: 374 	 Performance: 0.76 	 Training loss: 4.73
Gradient step: 399 	 Performance: 0.79 	 Training loss: 4.43
Gradient step: 424 	 Performance: 0.745 	 Training loss: 4.03
Gradient step: 449 	 Performance: 0.82 	 Training loss: 3.96
Gradient step: 474 	 Performance: 0.76 	 Training loss: 4.21
Gradient step: 499 	 Performance: 0.84 	 Training loss: 3.83
Gradient step: 524 	 Performance: 0.86 	 Training loss: 3.77
Gradient step: 549 	 Performance: 0.92 	 Training loss: 3.23
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/ctxdlydm2seql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.22
Gradient step: 24 	 Performance: 0.08 	 Training loss: 41.52
Gradient step: 49 	 Performance: 0.07 	 Training loss: 21.99
