Gradient step: 0 	 Performance: 0.04 	 Training loss: 3.96
Gradient step: 24 	 Performance: 0.05 	 Training loss: 24.60
Gradient step: 49 	 Performance: 0.045 	 Training loss: 12.70
Gradient step: 74 	 Performance: 0.08 	 Training loss: 8.97
Gradient step: 99 	 Performance: 0.235 	 Training loss: 6.46
Gradient step: 124 	 Performance: 0.425 	 Training loss: 5.00
Gradient step: 149 	 Performance: 0.65 	 Training loss: 3.91
Gradient step: 174 	 Performance: 0.785 	 Training loss: 3.01
Gradient step: 199 	 Performance: 0.835 	 Training loss: 2.43
Gradient step: 224 	 Performance: 0.845 	 Training loss: 2.00
Gradient step: 249 	 Performance: 0.89 	 Training loss: 1.73
Gradient step: 274 	 Performance: 0.935 	 Training loss: 1.41
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm1intl/None' already exists!
Gradient step: 0 	 Performance: 0.025 	 Training loss: 3.00
Gradient step: 24 	 Performance: 0.07 	 Training loss: 19.59
Gradient step: 49 	 Performance: 0.05 	 Training loss: 10.64
Gradient step: 74 	 Performance: 0.25 	 Training loss: 6.95
Gradient step: 99 	 Performance: 0.475 	 Training loss: 4.69
Gradient step: 124 	 Performance: 0.63 	 Training loss: 3.68
Gradient step: 149 	 Performance: 0.675 	 Training loss: 2.98
Gradient step: 174 	 Performance: 0.805 	 Training loss: 2.52
Gradient step: 199 	 Performance: 0.89 	 Training loss: 2.14
Gradient step: 224 	 Performance: 0.845 	 Training loss: 1.93
Gradient step: 249 	 Performance: 0.87 	 Training loss: 1.64
Gradient step: 274 	 Performance: 0.93 	 Training loss: 1.43
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.02 	 Training loss: 3.95
Gradient step: 24 	 Performance: 0.035 	 Training loss: 22.75
Gradient step: 49 	 Performance: 0.055 	 Training loss: 11.91
Gradient step: 74 	 Performance: 0.08 	 Training loss: 8.23
Gradient step: 99 	 Performance: 0.375 	 Training loss: 5.97
Gradient step: 124 	 Performance: 0.655 	 Training loss: 4.90
Gradient step: 149 	 Performance: 0.575 	 Training loss: 3.57
Gradient step: 174 	 Performance: 0.84 	 Training loss: 2.71
Gradient step: 199 	 Performance: 0.865 	 Training loss: 2.15
Gradient step: 224 	 Performance: 0.835 	 Training loss: 1.79
Gradient step: 249 	 Performance: 0.93 	 Training loss: 1.59
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1intl/None' already exists!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.00
Gradient step: 24 	 Performance: 0.075 	 Training loss: 17.32
Gradient step: 49 	 Performance: 0.095 	 Training loss: 9.54
Gradient step: 74 	 Performance: 0.385 	 Training loss: 5.95
Gradient step: 99 	 Performance: 0.55 	 Training loss: 4.16
Gradient step: 124 	 Performance: 0.67 	 Training loss: 3.28
Gradient step: 149 	 Performance: 0.735 	 Training loss: 2.75
Gradient step: 174 	 Performance: 0.775 	 Training loss: 2.38
Gradient step: 199 	 Performance: 0.84 	 Training loss: 1.90
Gradient step: 224 	 Performance: 0.865 	 Training loss: 1.62
Gradient step: 249 	 Performance: 0.93 	 Training loss: 1.50
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.95
Gradient step: 24 	 Performance: 0.045 	 Training loss: 22.06
Gradient step: 49 	 Performance: 0.065 	 Training loss: 12.03
Gradient step: 74 	 Performance: 0.085 	 Training loss: 8.45
Gradient step: 99 	 Performance: 0.51 	 Training loss: 5.81
Gradient step: 124 	 Performance: 0.56 	 Training loss: 4.34
Gradient step: 149 	 Performance: 0.705 	 Training loss: 3.21
Gradient step: 174 	 Performance: 0.785 	 Training loss: 2.57
Gradient step: 199 	 Performance: 0.875 	 Training loss: 2.03
Gradient step: 224 	 Performance: 0.91 	 Training loss: 1.69
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1intl/None' already exists!
