Gradient step: 0 	 Performance: 0.08 	 Training loss: 3.96
Gradient step: 24 	 Performance: 0.075 	 Training loss: 19.73
Gradient step: 49 	 Performance: 0.035 	 Training loss: 14.85
Gradient step: 74 	 Performance: 0.055 	 Training loss: 13.96
Gradient step: 99 	 Performance: 0.05 	 Training loss: 13.10
Gradient step: 124 	 Performance: 0.06 	 Training loss: 12.18
Gradient step: 149 	 Performance: 0.035 	 Training loss: 11.04
Gradient step: 174 	 Performance: 0.075 	 Training loss: 9.65
Gradient step: 199 	 Performance: 0.075 	 Training loss: 7.74
Gradient step: 224 	 Performance: 0.12 	 Training loss: 6.67
Gradient step: 249 	 Performance: 0.205 	 Training loss: 6.16
Gradient step: 274 	 Performance: 0.34 	 Training loss: 5.71
Gradient step: 299 	 Performance: 0.315 	 Training loss: 5.50
Gradient step: 324 	 Performance: 0.455 	 Training loss: 5.11
Gradient step: 349 	 Performance: 0.36 	 Training loss: 4.86
Gradient step: 374 	 Performance: 0.635 	 Training loss: 4.67
Gradient step: 399 	 Performance: 0.525 	 Training loss: 4.49
Gradient step: 424 	 Performance: 0.615 	 Training loss: 4.20
Gradient step: 449 	 Performance: 0.615 	 Training loss: 4.05
Gradient step: 474 	 Performance: 0.685 	 Training loss: 3.82
Gradient step: 499 	 Performance: 0.705 	 Training loss: 3.64
Gradient step: 524 	 Performance: 0.645 	 Training loss: 3.48
Gradient step: 549 	 Performance: 0.675 	 Training loss: 3.45
Gradient step: 574 	 Performance: 0.805 	 Training loss: 3.18
Gradient step: 599 	 Performance: 0.75 	 Training loss: 3.02
Gradient step: 624 	 Performance: 0.74 	 Training loss: 2.88
Gradient step: 649 	 Performance: 0.8 	 Training loss: 2.81
Gradient step: 674 	 Performance: 0.785 	 Training loss: 2.68
Gradient step: 699 	 Performance: 0.875 	 Training loss: 2.53
Gradient step: 724 	 Performance: 0.88 	 Training loss: 2.42
Gradient step: 749 	 Performance: 0.855 	 Training loss: 2.30
Gradient step: 774 	 Performance: 0.895 	 Training loss: 2.19
Gradient step: 799 	 Performance: 0.89 	 Training loss: 2.11
Gradient step: 824 	 Performance: 0.89 	 Training loss: 2.03
Gradient step: 849 	 Performance: 0.9 	 Training loss: 1.97
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2intr/None' created successfully!
Gradient step: 0 	 Performance: 0.09 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.065 	 Training loss: 19.81
Gradient step: 49 	 Performance: 0.07 	 Training loss: 14.71
Gradient step: 74 	 Performance: 0.05 	 Training loss: 12.48
Gradient step: 99 	 Performance: 0.055 	 Training loss: 10.27
Gradient step: 124 	 Performance: 0.065 	 Training loss: 8.93
Gradient step: 149 	 Performance: 0.08 	 Training loss: 7.90
Gradient step: 174 	 Performance: 0.105 	 Training loss: 7.15
Gradient step: 199 	 Performance: 0.215 	 Training loss: 6.46
Gradient step: 224 	 Performance: 0.295 	 Training loss: 5.94
Gradient step: 249 	 Performance: 0.34 	 Training loss: 5.35
Gradient step: 274 	 Performance: 0.42 	 Training loss: 4.87
Gradient step: 299 	 Performance: 0.48 	 Training loss: 4.49
Gradient step: 324 	 Performance: 0.605 	 Training loss: 4.18
Gradient step: 349 	 Performance: 0.585 	 Training loss: 3.89
Gradient step: 374 	 Performance: 0.72 	 Training loss: 3.64
Gradient step: 399 	 Performance: 0.68 	 Training loss: 3.42
Gradient step: 424 	 Performance: 0.74 	 Training loss: 3.17
Gradient step: 449 	 Performance: 0.75 	 Training loss: 3.01
Gradient step: 474 	 Performance: 0.785 	 Training loss: 2.86
Gradient step: 499 	 Performance: 0.775 	 Training loss: 2.66
Gradient step: 524 	 Performance: 0.76 	 Training loss: 2.53
Gradient step: 549 	 Performance: 0.825 	 Training loss: 2.38
Gradient step: 574 	 Performance: 0.845 	 Training loss: 2.21
Gradient step: 599 	 Performance: 0.825 	 Training loss: 2.12
Gradient step: 624 	 Performance: 0.83 	 Training loss: 1.99
Gradient step: 649 	 Performance: 0.88 	 Training loss: 1.84
Gradient step: 674 	 Performance: 0.885 	 Training loss: 1.76
Gradient step: 699 	 Performance: 0.9 	 Training loss: 1.70
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2intr/conformal' created successfully!
slurmstepd: error: *** JOB 30099040 ON node036 CANCELLED AT 2023-04-01T22:39:18 ***
