Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.02
Gradient step: 24 	 Performance: 0.07 	 Training loss: 72.71
Gradient step: 49 	 Performance: 0.035 	 Training loss: 26.62
Gradient step: 74 	 Performance: 0.06 	 Training loss: 21.24
Gradient step: 99 	 Performance: 0.095 	 Training loss: 19.27
Gradient step: 124 	 Performance: 0.065 	 Training loss: 18.00
Gradient step: 149 	 Performance: 0.14 	 Training loss: 16.74
Gradient step: 174 	 Performance: 0.17 	 Training loss: 15.36
Gradient step: 199 	 Performance: 0.175 	 Training loss: 14.53
Gradient step: 224 	 Performance: 0.315 	 Training loss: 13.69
Gradient step: 249 	 Performance: 0.285 	 Training loss: 12.90
Gradient step: 274 	 Performance: 0.36 	 Training loss: 11.92
Gradient step: 299 	 Performance: 0.395 	 Training loss: 11.31
Gradient step: 324 	 Performance: 0.435 	 Training loss: 10.61
Gradient step: 349 	 Performance: 0.52 	 Training loss: 9.89
Gradient step: 374 	 Performance: 0.565 	 Training loss: 9.20
Gradient step: 399 	 Performance: 0.66 	 Training loss: 8.57
Gradient step: 424 	 Performance: 0.68 	 Training loss: 8.03
Gradient step: 449 	 Performance: 0.69 	 Training loss: 7.03
Gradient step: 474 	 Performance: 0.66 	 Training loss: 6.50
Gradient step: 499 	 Performance: 0.81 	 Training loss: 5.87
Gradient step: 524 	 Performance: 0.82 	 Training loss: 5.55
Gradient step: 549 	 Performance: 0.675 	 Training loss: 5.12
Gradient step: 574 	 Performance: 0.88 	 Training loss: 5.25
Gradient step: 599 	 Performance: 0.59 	 Training loss: 5.59
Gradient step: 624 	 Performance: 0.865 	 Training loss: 4.65
Gradient step: 649 	 Performance: 0.87 	 Training loss: 3.84
Gradient step: 674 	 Performance: 0.865 	 Training loss: 3.82
Gradient step: 699 	 Performance: 0.785 	 Training loss: 3.84
Gradient step: 724 	 Performance: 0.845 	 Training loss: 3.49
Gradient step: 749 	 Performance: 0.905 	 Training loss: 3.47
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2seql/None' created successfully!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 2.92
Gradient step: 24 	 Performance: 0.055 	 Training loss: 31.10
Gradient step: 49 	 Performance: 0.05 	 Training loss: 21.44
Gradient step: 74 	 Performance: 0.055 	 Training loss: 19.46
Gradient step: 99 	 Performance: 0.11 	 Training loss: 17.02
Gradient step: 124 	 Performance: 0.395 	 Training loss: 12.64
Gradient step: 149 	 Performance: 0.395 	 Training loss: 9.88
Gradient step: 174 	 Performance: 0.395 	 Training loss: 8.22
Gradient step: 199 	 Performance: 0.56 	 Training loss: 7.57
Gradient step: 224 	 Performance: 0.535 	 Training loss: 7.01
Gradient step: 249 	 Performance: 0.625 	 Training loss: 6.59
Gradient step: 274 	 Performance: 0.715 	 Training loss: 6.19
Gradient step: 299 	 Performance: 0.68 	 Training loss: 5.62
Gradient step: 324 	 Performance: 0.69 	 Training loss: 5.19
Gradient step: 349 	 Performance: 0.695 	 Training loss: 4.99
Gradient step: 374 	 Performance: 0.72 	 Training loss: 4.85
Gradient step: 399 	 Performance: 0.86 	 Training loss: 4.87
Gradient step: 424 	 Performance: 0.805 	 Training loss: 4.37
Gradient step: 449 	 Performance: 0.635 	 Training loss: 4.29
Gradient step: 474 	 Performance: 0.825 	 Training loss: 3.72
Gradient step: 499 	 Performance: 0.82 	 Training loss: 3.90
Gradient step: 524 	 Performance: 0.9 	 Training loss: 3.47
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2seql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.045 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.065 	 Training loss: 75.12
Gradient step: 49 	 Performance: 0.055 	 Training loss: 26.50
Gradient step: 74 	 Performance: 0.05 	 Training loss: 21.32
Gradient step: 99 	 Performance: 0.05 	 Training loss: 19.66
Gradient step: 124 	 Performance: 0.08 	 Training loss: 18.44
Gradient step: 149 	 Performance: 0.08 	 Training loss: 17.64
Gradient step: 174 	 Performance: 0.2 	 Training loss: 15.82
Gradient step: 199 	 Performance: 0.145 	 Training loss: 15.06
Gradient step: 224 	 Performance: 0.305 	 Training loss: 14.42
Gradient step: 249 	 Performance: 0.245 	 Training loss: 13.63
Gradient step: 274 	 Performance: 0.23 	 Training loss: 13.08
Gradient step: 299 	 Performance: 0.375 	 Training loss: 12.34
Gradient step: 324 	 Performance: 0.37 	 Training loss: 11.71
Gradient step: 349 	 Performance: 0.46 	 Training loss: 11.12
Gradient step: 374 	 Performance: 0.34 	 Training loss: 10.66
Gradient step: 399 	 Performance: 0.525 	 Training loss: 9.98
Gradient step: 424 	 Performance: 0.545 	 Training loss: 9.18
Gradient step: 449 	 Performance: 0.54 	 Training loss: 8.55
Gradient step: 474 	 Performance: 0.69 	 Training loss: 7.86
Gradient step: 499 	 Performance: 0.745 	 Training loss: 7.13
Gradient step: 524 	 Performance: 0.725 	 Training loss: 6.76
Gradient step: 549 	 Performance: 0.755 	 Training loss: 5.75
Gradient step: 574 	 Performance: 0.765 	 Training loss: 5.18
Gradient step: 599 	 Performance: 0.79 	 Training loss: 5.03
Gradient step: 624 	 Performance: 0.77 	 Training loss: 5.12
Gradient step: 649 	 Performance: 0.89 	 Training loss: 4.47
Gradient step: 674 	 Performance: 0.595 	 Training loss: 4.17
Gradient step: 699 	 Performance: 0.765 	 Training loss: 4.38
Gradient step: 724 	 Performance: 0.785 	 Training loss: 3.89
Gradient step: 749 	 Performance: 0.835 	 Training loss: 3.57
Gradient step: 774 	 Performance: 0.65 	 Training loss: 3.51
Gradient step: 799 	 Performance: 0.81 	 Training loss: 4.54
Gradient step: 824 	 Performance: 0.86 	 Training loss: 3.57
Gradient step: 849 	 Performance: 0.945 	 Training loss: 2.88
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2seql/None' created successfully!
Gradient step: 0 	 Performance: 0.07 	 Training loss: 2.92
Gradient step: 24 	 Performance: 0.08 	 Training loss: 30.85
Gradient step: 49 	 Performance: 0.07 	 Training loss: 21.46
Gradient step: 74 	 Performance: 0.05 	 Training loss: 19.57
Gradient step: 99 	 Performance: 0.26 	 Training loss: 16.75
Gradient step: 124 	 Performance: 0.23 	 Training loss: 13.20
Gradient step: 149 	 Performance: 0.37 	 Training loss: 11.23
Gradient step: 174 	 Performance: 0.47 	 Training loss: 9.07
Gradient step: 199 	 Performance: 0.49 	 Training loss: 8.05
Gradient step: 224 	 Performance: 0.505 	 Training loss: 7.26
Gradient step: 249 	 Performance: 0.645 	 Training loss: 6.84
Gradient step: 274 	 Performance: 0.635 	 Training loss: 6.34
Gradient step: 299 	 Performance: 0.7 	 Training loss: 6.00
Gradient step: 324 	 Performance: 0.825 	 Training loss: 5.39
Gradient step: 349 	 Performance: 0.775 	 Training loss: 5.21
Gradient step: 374 	 Performance: 0.68 	 Training loss: 5.07
Gradient step: 399 	 Performance: 0.775 	 Training loss: 4.80
Gradient step: 424 	 Performance: 0.76 	 Training loss: 4.49
Gradient step: 449 	 Performance: 0.705 	 Training loss: 4.30
Gradient step: 474 	 Performance: 0.835 	 Training loss: 4.06
Gradient step: 499 	 Performance: 0.83 	 Training loss: 3.89
Gradient step: 524 	 Performance: 0.705 	 Training loss: 3.63
Gradient step: 549 	 Performance: 0.86 	 Training loss: 3.89
Gradient step: 574 	 Performance: 0.815 	 Training loss: 3.57
Gradient step: 599 	 Performance: 0.85 	 Training loss: 3.08
Gradient step: 624 	 Performance: 0.935 	 Training loss: 2.94
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2seql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.085 	 Training loss: 3.02
Gradient step: 24 	 Performance: 0.05 	 Training loss: 71.96
Gradient step: 49 	 Performance: 0.055 	 Training loss: 25.74
Gradient step: 74 	 Performance: 0.035 	 Training loss: 21.07
Gradient step: 99 	 Performance: 0.055 	 Training loss: 19.52
Gradient step: 124 	 Performance: 0.07 	 Training loss: 18.27
Gradient step: 149 	 Performance: 0.155 	 Training loss: 16.86
Gradient step: 174 	 Performance: 0.23 	 Training loss: 15.55
Gradient step: 199 	 Performance: 0.28 	 Training loss: 14.30
Gradient step: 224 	 Performance: 0.32 	 Training loss: 13.40
Gradient step: 249 	 Performance: 0.34 	 Training loss: 13.03
Gradient step: 274 	 Performance: 0.29 	 Training loss: 11.86
Gradient step: 299 	 Performance: 0.47 	 Training loss: 10.94
Gradient step: 324 	 Performance: 0.47 	 Training loss: 10.45
Gradient step: 349 	 Performance: 0.52 	 Training loss: 9.67
Gradient step: 374 	 Performance: 0.52 	 Training loss: 9.06
Gradient step: 399 	 Performance: 0.495 	 Training loss: 8.33
Gradient step: 424 	 Performance: 0.725 	 Training loss: 7.72
Gradient step: 449 	 Performance: 0.69 	 Training loss: 7.41
Gradient step: 474 	 Performance: 0.725 	 Training loss: 6.81
Gradient step: 499 	 Performance: 0.65 	 Training loss: 6.37
Gradient step: 524 	 Performance: 0.685 	 Training loss: 5.80
