Gradient step: 0 	 Performance: 0.08 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.065 	 Training loss: 42.45
Gradient step: 49 	 Performance: 0.075 	 Training loss: 39.21
Gradient step: 74 	 Performance: 0.07 	 Training loss: 33.52
Gradient step: 99 	 Performance: 0.065 	 Training loss: 28.34
Gradient step: 124 	 Performance: 0.055 	 Training loss: 26.40
Gradient step: 149 	 Performance: 0.065 	 Training loss: 24.39
Gradient step: 174 	 Performance: 0.055 	 Training loss: 22.10
Gradient step: 199 	 Performance: 0.12 	 Training loss: 19.61
Gradient step: 224 	 Performance: 0.095 	 Training loss: 17.29
Gradient step: 249 	 Performance: 0.1 	 Training loss: 15.11
Gradient step: 274 	 Performance: 0.375 	 Training loss: 13.31
Gradient step: 299 	 Performance: 0.405 	 Training loss: 11.45
Gradient step: 324 	 Performance: 0.425 	 Training loss: 10.06
Gradient step: 349 	 Performance: 0.415 	 Training loss: 8.70
Gradient step: 374 	 Performance: 0.415 	 Training loss: 8.96
Gradient step: 399 	 Performance: 0.61 	 Training loss: 7.54
Gradient step: 424 	 Performance: 0.58 	 Training loss: 6.37
Gradient step: 449 	 Performance: 0.69 	 Training loss: 5.64
Gradient step: 474 	 Performance: 0.675 	 Training loss: 4.96
Gradient step: 499 	 Performance: 0.71 	 Training loss: 6.27
Gradient step: 524 	 Performance: 0.82 	 Training loss: 4.43
Gradient step: 549 	 Performance: 0.87 	 Training loss: 3.72
Gradient step: 574 	 Performance: 0.89 	 Training loss: 3.26
Gradient step: 599 	 Performance: 0.915 	 Training loss: 3.19
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/goseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.035 	 Training loss: 2.90
Gradient step: 24 	 Performance: 0.075 	 Training loss: 42.16
Gradient step: 49 	 Performance: 0.07 	 Training loss: 33.07
Gradient step: 74 	 Performance: 0.055 	 Training loss: 29.14
Gradient step: 99 	 Performance: 0.065 	 Training loss: 27.57
Gradient step: 124 	 Performance: 0.045 	 Training loss: 24.65
Gradient step: 149 	 Performance: 0.225 	 Training loss: 18.57
Gradient step: 174 	 Performance: 0.685 	 Training loss: 13.33
Gradient step: 199 	 Performance: 0.855 	 Training loss: 10.53
Gradient step: 224 	 Performance: 0.9 	 Training loss: 8.66
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/goseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.095 	 Training loss: 3.03
Gradient step: 24 	 Performance: 0.045 	 Training loss: 42.43
Gradient step: 49 	 Performance: 0.06 	 Training loss: 39.23
Gradient step: 74 	 Performance: 0.045 	 Training loss: 33.85
Gradient step: 99 	 Performance: 0.08 	 Training loss: 28.40
Gradient step: 124 	 Performance: 0.065 	 Training loss: 26.37
Gradient step: 149 	 Performance: 0.05 	 Training loss: 24.45
Gradient step: 174 	 Performance: 0.045 	 Training loss: 22.37
Gradient step: 199 	 Performance: 0.055 	 Training loss: 20.06
Gradient step: 224 	 Performance: 0.055 	 Training loss: 17.75
Gradient step: 249 	 Performance: 0.07 	 Training loss: 15.66
Gradient step: 274 	 Performance: 0.17 	 Training loss: 13.83
Gradient step: 299 	 Performance: 0.275 	 Training loss: 11.87
Gradient step: 324 	 Performance: 0.435 	 Training loss: 10.40
Gradient step: 349 	 Performance: 0.615 	 Training loss: 8.97
Gradient step: 374 	 Performance: 0.605 	 Training loss: 7.99
Gradient step: 399 	 Performance: 0.625 	 Training loss: 6.84
Gradient step: 424 	 Performance: 0.77 	 Training loss: 5.91
Gradient step: 449 	 Performance: 0.81 	 Training loss: 5.64
Gradient step: 474 	 Performance: 0.725 	 Training loss: 4.80
Gradient step: 499 	 Performance: 0.885 	 Training loss: 4.06
Gradient step: 524 	 Performance: 0.875 	 Training loss: 3.54
Gradient step: 549 	 Performance: 0.545 	 Training loss: 5.47
Gradient step: 574 	 Performance: 0.79 	 Training loss: 6.20
Gradient step: 599 	 Performance: 0.905 	 Training loss: 3.46
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/goseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.08 	 Training loss: 2.90
Gradient step: 24 	 Performance: 0.055 	 Training loss: 42.19
Gradient step: 49 	 Performance: 0.055 	 Training loss: 33.13
Gradient step: 74 	 Performance: 0.07 	 Training loss: 29.15
Gradient step: 99 	 Performance: 0.07 	 Training loss: 27.55
Gradient step: 124 	 Performance: 0.06 	 Training loss: 24.76
Gradient step: 149 	 Performance: 0.18 	 Training loss: 18.87
Gradient step: 174 	 Performance: 0.695 	 Training loss: 13.54
Gradient step: 199 	 Performance: 0.83 	 Training loss: 10.58
Gradient step: 224 	 Performance: 0.89 	 Training loss: 8.67
Gradient step: 249 	 Performance: 0.94 	 Training loss: 7.31
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/goseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.05
Gradient step: 24 	 Performance: 0.06 	 Training loss: 42.40
Gradient step: 49 	 Performance: 0.07 	 Training loss: 39.08
Gradient step: 74 	 Performance: 0.06 	 Training loss: 33.87
Gradient step: 99 	 Performance: 0.075 	 Training loss: 28.46
Gradient step: 124 	 Performance: 0.06 	 Training loss: 26.44
Gradient step: 149 	 Performance: 0.06 	 Training loss: 24.51
Gradient step: 174 	 Performance: 0.095 	 Training loss: 22.57
Gradient step: 199 	 Performance: 0.055 	 Training loss: 20.31
Gradient step: 224 	 Performance: 0.08 	 Training loss: 17.98
Gradient step: 249 	 Performance: 0.09 	 Training loss: 15.96
Gradient step: 274 	 Performance: 0.055 	 Training loss: 14.08
Gradient step: 299 	 Performance: 0.3 	 Training loss: 12.59
Gradient step: 324 	 Performance: 0.445 	 Training loss: 10.98
Gradient step: 349 	 Performance: 0.47 	 Training loss: 9.91
Gradient step: 374 	 Performance: 0.515 	 Training loss: 9.08
Gradient step: 399 	 Performance: 0.61 	 Training loss: 7.66
Gradient step: 424 	 Performance: 0.705 	 Training loss: 6.67
Gradient step: 449 	 Performance: 0.605 	 Training loss: 7.86
Gradient step: 474 	 Performance: 0.785 	 Training loss: 6.79
Gradient step: 499 	 Performance: 0.815 	 Training loss: 5.28
Gradient step: 524 	 Performance: 0.805 	 Training loss: 4.52
Gradient step: 549 	 Performance: 0.98 	 Training loss: 3.98
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/goseqr/None' created successfully!
