Gradient step: 0 	 Performance: 0.08 	 Training loss: 3.27
Gradient step: 24 	 Performance: 0.075 	 Training loss: 18.15
Gradient step: 49 	 Performance: 0.115 	 Training loss: 9.88
Gradient step: 74 	 Performance: 0.305 	 Training loss: 6.64
Gradient step: 99 	 Performance: 0.73 	 Training loss: 4.52
Gradient step: 124 	 Performance: 0.76 	 Training loss: 3.22
Gradient step: 149 	 Performance: 0.83 	 Training loss: 2.45
Gradient step: 174 	 Performance: 0.9 	 Training loss: 1.94
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2intl/None' already exists!
Gradient step: 0 	 Performance: 0.03 	 Training loss: 3.05
Gradient step: 24 	 Performance: 0.065 	 Training loss: 13.34
Gradient step: 49 	 Performance: 0.33 	 Training loss: 7.69
Gradient step: 74 	 Performance: 0.54 	 Training loss: 5.04
Gradient step: 99 	 Performance: 0.645 	 Training loss: 3.66
Gradient step: 124 	 Performance: 0.685 	 Training loss: 3.00
Gradient step: 149 	 Performance: 0.82 	 Training loss: 2.30
Gradient step: 174 	 Performance: 0.895 	 Training loss: 1.94
Gradient step: 199 	 Performance: 0.865 	 Training loss: 1.69
Gradient step: 224 	 Performance: 0.875 	 Training loss: 1.41
Gradient step: 249 	 Performance: 0.945 	 Training loss: 1.14
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.25
Gradient step: 24 	 Performance: 0.06 	 Training loss: 17.28
Gradient step: 49 	 Performance: 0.04 	 Training loss: 9.82
Gradient step: 74 	 Performance: 0.4 	 Training loss: 6.56
Gradient step: 99 	 Performance: 0.725 	 Training loss: 4.04
Gradient step: 124 	 Performance: 0.695 	 Training loss: 3.11
Gradient step: 149 	 Performance: 0.735 	 Training loss: 2.40
Gradient step: 174 	 Performance: 0.9 	 Training loss: 1.90
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2intl/None' already exists!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.05
Gradient step: 24 	 Performance: 0.07 	 Training loss: 13.66
Gradient step: 49 	 Performance: 0.295 	 Training loss: 7.88
Gradient step: 74 	 Performance: 0.64 	 Training loss: 4.92
Gradient step: 99 	 Performance: 0.61 	 Training loss: 3.68
Gradient step: 124 	 Performance: 0.71 	 Training loss: 3.01
Gradient step: 149 	 Performance: 0.725 	 Training loss: 2.52
Gradient step: 174 	 Performance: 0.86 	 Training loss: 1.95
Gradient step: 199 	 Performance: 0.815 	 Training loss: 1.68
Gradient step: 224 	 Performance: 0.87 	 Training loss: 1.48
Gradient step: 249 	 Performance: 0.93 	 Training loss: 1.30
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.25
Gradient step: 24 	 Performance: 0.05 	 Training loss: 18.02
Gradient step: 49 	 Performance: 0.08 	 Training loss: 9.62
Gradient step: 74 	 Performance: 0.37 	 Training loss: 6.17
Gradient step: 99 	 Performance: 0.565 	 Training loss: 4.47
Gradient step: 124 	 Performance: 0.775 	 Training loss: 3.24
Gradient step: 149 	 Performance: 0.835 	 Training loss: 2.40
Gradient step: 174 	 Performance: 0.875 	 Training loss: 1.95
Gradient step: 199 	 Performance: 0.91 	 Training loss: 1.55
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2intl/None' already exists!
