Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.04 	 Training loss: 42.36
Gradient step: 49 	 Performance: 0.065 	 Training loss: 39.18
Gradient step: 74 	 Performance: 0.065 	 Training loss: 33.75
Gradient step: 99 	 Performance: 0.05 	 Training loss: 28.45
Gradient step: 124 	 Performance: 0.065 	 Training loss: 26.44
Gradient step: 149 	 Performance: 0.08 	 Training loss: 24.54
Gradient step: 174 	 Performance: 0.06 	 Training loss: 22.62
Gradient step: 199 	 Performance: 0.055 	 Training loss: 20.27
Gradient step: 224 	 Performance: 0.065 	 Training loss: 18.00
Gradient step: 249 	 Performance: 0.065 	 Training loss: 15.81
Gradient step: 274 	 Performance: 0.09 	 Training loss: 13.98
Gradient step: 299 	 Performance: 0.295 	 Training loss: 11.98
Gradient step: 324 	 Performance: 0.375 	 Training loss: 10.35
Gradient step: 349 	 Performance: 0.47 	 Training loss: 9.05
Gradient step: 374 	 Performance: 0.55 	 Training loss: 7.84
Gradient step: 399 	 Performance: 0.605 	 Training loss: 6.90
Gradient step: 424 	 Performance: 0.665 	 Training loss: 6.25
Gradient step: 449 	 Performance: 0.735 	 Training loss: 5.34
Gradient step: 474 	 Performance: 0.725 	 Training loss: 4.51
Gradient step: 499 	 Performance: 0.965 	 Training loss: 3.94
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlygoseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.07 	 Training loss: 2.90
Gradient step: 24 	 Performance: 0.09 	 Training loss: 42.17
Gradient step: 49 	 Performance: 0.08 	 Training loss: 33.07
Gradient step: 74 	 Performance: 0.055 	 Training loss: 29.17
Gradient step: 99 	 Performance: 0.055 	 Training loss: 27.55
Gradient step: 124 	 Performance: 0.075 	 Training loss: 24.64
Gradient step: 149 	 Performance: 0.12 	 Training loss: 18.58
Gradient step: 174 	 Performance: 0.6 	 Training loss: 13.38
Gradient step: 199 	 Performance: 0.77 	 Training loss: 10.52
Gradient step: 224 	 Performance: 0.85 	 Training loss: 8.67
Gradient step: 249 	 Performance: 0.95 	 Training loss: 7.32
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlygoseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.08 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.07 	 Training loss: 42.46
Gradient step: 49 	 Performance: 0.055 	 Training loss: 39.22
Gradient step: 74 	 Performance: 0.075 	 Training loss: 33.74
Gradient step: 99 	 Performance: 0.05 	 Training loss: 28.44
Gradient step: 124 	 Performance: 0.025 	 Training loss: 26.53
Gradient step: 149 	 Performance: 0.045 	 Training loss: 24.57
Gradient step: 174 	 Performance: 0.065 	 Training loss: 22.43
Gradient step: 199 	 Performance: 0.045 	 Training loss: 19.99
Gradient step: 224 	 Performance: 0.1 	 Training loss: 17.54
Gradient step: 249 	 Performance: 0.225 	 Training loss: 15.25
Gradient step: 274 	 Performance: 0.26 	 Training loss: 13.39
Gradient step: 299 	 Performance: 0.28 	 Training loss: 11.85
Gradient step: 324 	 Performance: 0.34 	 Training loss: 10.08
Gradient step: 349 	 Performance: 0.48 	 Training loss: 8.96
Gradient step: 374 	 Performance: 0.54 	 Training loss: 8.07
Gradient step: 399 	 Performance: 0.635 	 Training loss: 7.48
Gradient step: 424 	 Performance: 0.64 	 Training loss: 6.21
Gradient step: 449 	 Performance: 0.75 	 Training loss: 5.38
Gradient step: 474 	 Performance: 0.705 	 Training loss: 5.03
Gradient step: 499 	 Performance: 0.87 	 Training loss: 5.32
Gradient step: 524 	 Performance: 0.96 	 Training loss: 3.90
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlygoseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 2.91
Gradient step: 24 	 Performance: 0.085 	 Training loss: 42.13
Gradient step: 49 	 Performance: 0.065 	 Training loss: 33.04
Gradient step: 74 	 Performance: 0.055 	 Training loss: 29.17
Gradient step: 99 	 Performance: 0.03 	 Training loss: 27.55
Gradient step: 124 	 Performance: 0.055 	 Training loss: 24.90
Gradient step: 149 	 Performance: 0.23 	 Training loss: 19.13
Gradient step: 174 	 Performance: 0.7 	 Training loss: 13.66
Gradient step: 199 	 Performance: 0.75 	 Training loss: 10.65
Gradient step: 224 	 Performance: 0.89 	 Training loss: 8.77
Gradient step: 249 	 Performance: 0.925 	 Training loss: 7.36
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlygoseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.075 	 Training loss: 42.46
Gradient step: 49 	 Performance: 0.065 	 Training loss: 39.31
Gradient step: 74 	 Performance: 0.085 	 Training loss: 34.29
Gradient step: 99 	 Performance: 0.065 	 Training loss: 28.66
Gradient step: 124 	 Performance: 0.065 	 Training loss: 26.55
Gradient step: 149 	 Performance: 0.075 	 Training loss: 24.58
Gradient step: 174 	 Performance: 0.035 	 Training loss: 22.60
Gradient step: 199 	 Performance: 0.08 	 Training loss: 20.16
Gradient step: 224 	 Performance: 0.08 	 Training loss: 17.81
Gradient step: 249 	 Performance: 0.075 	 Training loss: 15.57
Gradient step: 274 	 Performance: 0.045 	 Training loss: 13.68
Gradient step: 299 	 Performance: 0.435 	 Training loss: 11.84
Gradient step: 324 	 Performance: 0.52 	 Training loss: 10.55
Gradient step: 349 	 Performance: 0.555 	 Training loss: 9.07
Gradient step: 374 	 Performance: 0.43 	 Training loss: 10.05
Gradient step: 399 	 Performance: 0.605 	 Training loss: 8.39
Gradient step: 424 	 Performance: 0.645 	 Training loss: 6.94
Gradient step: 449 	 Performance: 0.705 	 Training loss: 6.03
Gradient step: 474 	 Performance: 0.65 	 Training loss: 5.20
Gradient step: 499 	 Performance: 0.7 	 Training loss: 4.59
Gradient step: 524 	 Performance: 0.975 	 Training loss: 4.36
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlygoseqr/None' created successfully!
