Gradient step: 0 	 Performance: 0.035 	 Training loss: 3.15
Gradient step: 24 	 Performance: 0.065 	 Training loss: 65.73
Gradient step: 49 	 Performance: 0.075 	 Training loss: 38.30
Gradient step: 74 	 Performance: 0.07 	 Training loss: 33.96
Gradient step: 99 	 Performance: 0.14 	 Training loss: 28.89
Gradient step: 124 	 Performance: 0.265 	 Training loss: 24.51
Gradient step: 149 	 Performance: 0.275 	 Training loss: 22.47
Gradient step: 174 	 Performance: 0.305 	 Training loss: 21.20
Gradient step: 199 	 Performance: 0.325 	 Training loss: 19.90
Gradient step: 224 	 Performance: 0.335 	 Training loss: 18.49
Gradient step: 249 	 Performance: 0.425 	 Training loss: 17.34
Gradient step: 274 	 Performance: 0.515 	 Training loss: 16.45
Gradient step: 299 	 Performance: 0.49 	 Training loss: 15.89
Gradient step: 324 	 Performance: 0.47 	 Training loss: 14.65
Gradient step: 349 	 Performance: 0.605 	 Training loss: 13.91
Gradient step: 374 	 Performance: 0.62 	 Training loss: 13.40
Gradient step: 399 	 Performance: 0.74 	 Training loss: 12.52
Gradient step: 424 	 Performance: 0.63 	 Training loss: 11.96
Gradient step: 449 	 Performance: 0.605 	 Training loss: 11.72
Gradient step: 474 	 Performance: 0.715 	 Training loss: 11.31
Gradient step: 499 	 Performance: 0.68 	 Training loss: 10.96
Gradient step: 524 	 Performance: 0.645 	 Training loss: 10.54
Gradient step: 549 	 Performance: 0.69 	 Training loss: 10.25
Gradient step: 574 	 Performance: 0.705 	 Training loss: 9.85
Gradient step: 599 	 Performance: 0.74 	 Training loss: 9.51
Gradient step: 624 	 Performance: 0.745 	 Training loss: 9.62
Gradient step: 649 	 Performance: 0.685 	 Training loss: 9.39
Gradient step: 674 	 Performance: 0.74 	 Training loss: 8.77
Gradient step: 699 	 Performance: 0.8 	 Training loss: 8.99
Gradient step: 724 	 Performance: 0.725 	 Training loss: 8.46
Gradient step: 749 	 Performance: 0.715 	 Training loss: 8.65
Gradient step: 774 	 Performance: 0.82 	 Training loss: 8.37
Gradient step: 799 	 Performance: 0.825 	 Training loss: 8.33
Gradient step: 824 	 Performance: 0.745 	 Training loss: 8.29
Gradient step: 849 	 Performance: 0.765 	 Training loss: 7.91
Gradient step: 874 	 Performance: 0.77 	 Training loss: 7.77
Gradient step: 899 	 Performance: 0.76 	 Training loss: 7.81
Gradient step: 924 	 Performance: 0.74 	 Training loss: 7.68
Gradient step: 949 	 Performance: 0.835 	 Training loss: 7.34
Gradient step: 974 	 Performance: 0.775 	 Training loss: 7.36
Gradient step: 999 	 Performance: 0.8 	 Training loss: 7.15
Gradient step: 1024 	 Performance: 0.85 	 Training loss: 7.28
Gradient step: 1049 	 Performance: 0.785 	 Training loss: 7.09
Gradient step: 1074 	 Performance: 0.8 	 Training loss: 6.94
Gradient step: 1099 	 Performance: 0.82 	 Training loss: 6.86
Gradient step: 1124 	 Performance: 0.8 	 Training loss: 6.96
Gradient step: 1149 	 Performance: 0.835 	 Training loss: 7.26
Gradient step: 1174 	 Performance: 0.845 	 Training loss: 6.87
Gradient step: 1199 	 Performance: 0.825 	 Training loss: 6.52
Gradient step: 1224 	 Performance: 0.84 	 Training loss: 6.86
Gradient step: 1249 	 Performance: 0.85 	 Training loss: 6.57
Gradient step: 1274 	 Performance: 0.82 	 Training loss: 6.73
Gradient step: 1299 	 Performance: 0.865 	 Training loss: 6.34
Gradient step: 1324 	 Performance: 0.835 	 Training loss: 6.53
Gradient step: 1349 	 Performance: 0.845 	 Training loss: 6.47
Gradient step: 1374 	 Performance: 0.77 	 Training loss: 6.39
Gradient step: 1399 	 Performance: 0.825 	 Training loss: 6.44
Gradient step: 1424 	 Performance: 0.78 	 Training loss: 6.26
Gradient step: 1449 	 Performance: 0.805 	 Training loss: 6.58
Gradient step: 1474 	 Performance: 0.85 	 Training loss: 6.39
Gradient step: 1499 	 Performance: 0.85 	 Training loss: 6.50
Gradient step: 1524 	 Performance: 0.825 	 Training loss: 6.17
Gradient step: 1549 	 Performance: 0.86 	 Training loss: 5.92
Gradient step: 1574 	 Performance: 0.81 	 Training loss: 5.98
Gradient step: 1599 	 Performance: 0.89 	 Training loss: 5.54
Gradient step: 1624 	 Performance: 0.82 	 Training loss: 5.44
Gradient step: 1649 	 Performance: 0.885 	 Training loss: 5.04
Gradient step: 1674 	 Performance: 0.885 	 Training loss: 5.22
Gradient step: 1699 	 Performance: 0.86 	 Training loss: 5.20
Gradient step: 1724 	 Performance: 0.87 	 Training loss: 5.11
Gradient step: 1749 	 Performance: 0.85 	 Training loss: 5.10
Gradient step: 1774 	 Performance: 0.865 	 Training loss: 5.04
