Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.37
Gradient step: 24 	 Performance: 0.05 	 Training loss: 36.44
Gradient step: 49 	 Performance: 0.035 	 Training loss: 32.52
Gradient step: 74 	 Performance: 0.045 	 Training loss: 28.80
Gradient step: 99 	 Performance: 0.065 	 Training loss: 23.90
Gradient step: 124 	 Performance: 0.04 	 Training loss: 21.81
Gradient step: 149 	 Performance: 0.055 	 Training loss: 21.07
Gradient step: 174 	 Performance: 0.03 	 Training loss: 20.55
Gradient step: 199 	 Performance: 0.045 	 Training loss: 20.16
Gradient step: 224 	 Performance: 0.05 	 Training loss: 19.72
Gradient step: 249 	 Performance: 0.1 	 Training loss: 19.29
Gradient step: 274 	 Performance: 0.08 	 Training loss: 18.84
Gradient step: 299 	 Performance: 0.075 	 Training loss: 18.39
Gradient step: 324 	 Performance: 0.08 	 Training loss: 17.80
Gradient step: 349 	 Performance: 0.07 	 Training loss: 17.15
Gradient step: 374 	 Performance: 0.205 	 Training loss: 16.47
Gradient step: 399 	 Performance: 0.11 	 Training loss: 15.90
Gradient step: 424 	 Performance: 0.21 	 Training loss: 15.29
Gradient step: 449 	 Performance: 0.175 	 Training loss: 14.91
Gradient step: 474 	 Performance: 0.25 	 Training loss: 14.44
Gradient step: 499 	 Performance: 0.25 	 Training loss: 14.12
Gradient step: 524 	 Performance: 0.255 	 Training loss: 13.85
Gradient step: 549 	 Performance: 0.255 	 Training loss: 13.61
Gradient step: 574 	 Performance: 0.27 	 Training loss: 13.33
Gradient step: 599 	 Performance: 0.275 	 Training loss: 13.16
Gradient step: 624 	 Performance: 0.275 	 Training loss: 12.89
Gradient step: 649 	 Performance: 0.33 	 Training loss: 12.64
Gradient step: 674 	 Performance: 0.33 	 Training loss: 12.45
Gradient step: 699 	 Performance: 0.37 	 Training loss: 12.21
Gradient step: 724 	 Performance: 0.305 	 Training loss: 11.99
Gradient step: 749 	 Performance: 0.375 	 Training loss: 11.97
Gradient step: 774 	 Performance: 0.405 	 Training loss: 11.90
Gradient step: 799 	 Performance: 0.4 	 Training loss: 11.73
Gradient step: 824 	 Performance: 0.285 	 Training loss: 11.51
Gradient step: 849 	 Performance: 0.335 	 Training loss: 11.33
Gradient step: 874 	 Performance: 0.32 	 Training loss: 11.25
Gradient step: 899 	 Performance: 0.46 	 Training loss: 10.87
Gradient step: 924 	 Performance: 0.375 	 Training loss: 10.86
Gradient step: 949 	 Performance: 0.29 	 Training loss: 10.71
Gradient step: 974 	 Performance: 0.495 	 Training loss: 10.59
Gradient step: 999 	 Performance: 0.43 	 Training loss: 10.38
Gradient step: 1024 	 Performance: 0.375 	 Training loss: 10.21
Gradient step: 1049 	 Performance: 0.455 	 Training loss: 10.28
Gradient step: 1074 	 Performance: 0.47 	 Training loss: 10.03
Gradient step: 1099 	 Performance: 0.555 	 Training loss: 9.80
Gradient step: 1124 	 Performance: 0.45 	 Training loss: 9.58
Gradient step: 1149 	 Performance: 0.54 	 Training loss: 9.48
Gradient step: 1174 	 Performance: 0.455 	 Training loss: 9.45
Gradient step: 1199 	 Performance: 0.525 	 Training loss: 9.20
Gradient step: 1224 	 Performance: 0.53 	 Training loss: 9.18
Gradient step: 1249 	 Performance: 0.61 	 Training loss: 9.01
Gradient step: 1274 	 Performance: 0.525 	 Training loss: 8.78
Gradient step: 1299 	 Performance: 0.655 	 Training loss: 8.66
Gradient step: 1324 	 Performance: 0.605 	 Training loss: 8.88
Gradient step: 1349 	 Performance: 0.545 	 Training loss: 8.52
Gradient step: 1374 	 Performance: 0.54 	 Training loss: 8.37
Gradient step: 1399 	 Performance: 0.565 	 Training loss: 8.23
Gradient step: 1424 	 Performance: 0.59 	 Training loss: 8.14
Gradient step: 1449 	 Performance: 0.63 	 Training loss: 8.04
Gradient step: 1474 	 Performance: 0.665 	 Training loss: 7.90
Gradient step: 1499 	 Performance: 0.575 	 Training loss: 7.72
Gradient step: 1524 	 Performance: 0.655 	 Training loss: 7.63
Gradient step: 1549 	 Performance: 0.71 	 Training loss: 7.49
Gradient step: 1574 	 Performance: 0.68 	 Training loss: 7.28
Gradient step: 1599 	 Performance: 0.715 	 Training loss: 7.12
Gradient step: 1624 	 Performance: 0.665 	 Training loss: 7.04
Gradient step: 1649 	 Performance: 0.775 	 Training loss: 7.08
Gradient step: 1674 	 Performance: 0.695 	 Training loss: 6.92
Gradient step: 1699 	 Performance: 0.75 	 Training loss: 6.67
