Gradient step: 0 	 Performance: 0.055 	 Training loss: 3.96
Gradient step: 24 	 Performance: 0.065 	 Training loss: 22.93
Gradient step: 49 	 Performance: 0.035 	 Training loss: 12.20
Gradient step: 74 	 Performance: 0.14 	 Training loss: 8.31
Gradient step: 99 	 Performance: 0.29 	 Training loss: 5.92
Gradient step: 124 	 Performance: 0.725 	 Training loss: 4.20
Gradient step: 149 	 Performance: 0.72 	 Training loss: 3.19
Gradient step: 174 	 Performance: 0.805 	 Training loss: 2.46
Gradient step: 199 	 Performance: 0.85 	 Training loss: 1.95
Gradient step: 224 	 Performance: 0.93 	 Training loss: 1.60
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2intr/None' already exists!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 3.00
Gradient step: 24 	 Performance: 0.05 	 Training loss: 17.60
Gradient step: 49 	 Performance: 0.075 	 Training loss: 9.76
Gradient step: 74 	 Performance: 0.33 	 Training loss: 6.26
Gradient step: 99 	 Performance: 0.595 	 Training loss: 4.51
Gradient step: 124 	 Performance: 0.67 	 Training loss: 3.55
Gradient step: 149 	 Performance: 0.77 	 Training loss: 2.88
Gradient step: 174 	 Performance: 0.81 	 Training loss: 2.45
Gradient step: 199 	 Performance: 0.835 	 Training loss: 2.10
Gradient step: 224 	 Performance: 0.87 	 Training loss: 1.84
Gradient step: 249 	 Performance: 0.87 	 Training loss: 1.70
Gradient step: 274 	 Performance: 0.915 	 Training loss: 1.38
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2intr/conformal' already exists!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.96
Gradient step: 24 	 Performance: 0.055 	 Training loss: 17.83
Gradient step: 49 	 Performance: 0.05 	 Training loss: 10.10
Gradient step: 74 	 Performance: 0.24 	 Training loss: 7.44
Gradient step: 99 	 Performance: 0.5 	 Training loss: 5.23
Gradient step: 124 	 Performance: 0.535 	 Training loss: 4.20
Gradient step: 149 	 Performance: 0.8 	 Training loss: 3.20
Gradient step: 174 	 Performance: 0.895 	 Training loss: 2.27
Gradient step: 199 	 Performance: 0.865 	 Training loss: 1.79
Gradient step: 224 	 Performance: 0.9 	 Training loss: 1.42
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2intr/None' created successfully!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.045 	 Training loss: 18.56
Gradient step: 49 	 Performance: 0.08 	 Training loss: 10.37
Gradient step: 74 	 Performance: 0.335 	 Training loss: 6.94
Gradient step: 99 	 Performance: 0.48 	 Training loss: 4.64
Gradient step: 124 	 Performance: 0.58 	 Training loss: 3.90
Gradient step: 149 	 Performance: 0.765 	 Training loss: 3.04
Gradient step: 174 	 Performance: 0.7 	 Training loss: 2.65
Gradient step: 199 	 Performance: 0.825 	 Training loss: 2.26
Gradient step: 224 	 Performance: 0.83 	 Training loss: 1.88
Gradient step: 249 	 Performance: 0.89 	 Training loss: 1.73
Gradient step: 274 	 Performance: 0.895 	 Training loss: 1.50
Gradient step: 299 	 Performance: 0.89 	 Training loss: 1.33
Gradient step: 324 	 Performance: 0.91 	 Training loss: 1.29
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2intr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.96
Gradient step: 24 	 Performance: 0.06 	 Training loss: 20.61
Gradient step: 49 	 Performance: 0.075 	 Training loss: 11.19
Gradient step: 74 	 Performance: 0.095 	 Training loss: 7.59
Gradient step: 99 	 Performance: 0.29 	 Training loss: 6.43
Gradient step: 124 	 Performance: 0.5 	 Training loss: 4.33
Gradient step: 149 	 Performance: 0.775 	 Training loss: 3.21
Gradient step: 174 	 Performance: 0.85 	 Training loss: 2.54
Gradient step: 199 	 Performance: 0.87 	 Training loss: 2.08
Gradient step: 224 	 Performance: 0.925 	 Training loss: 1.69
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2intr/None' created successfully!
