Gradient step: 0 	 Performance: 0.54 	 Training loss: 2.97
Gradient step: 24 	 Performance: 0.505 	 Training loss: 23.31
Gradient step: 49 	 Performance: 0.545 	 Training loss: 20.16
Gradient step: 74 	 Performance: 0.54 	 Training loss: 18.94
Gradient step: 99 	 Performance: 0.59 	 Training loss: 18.04
Gradient step: 124 	 Performance: 0.59 	 Training loss: 16.39
Gradient step: 149 	 Performance: 0.525 	 Training loss: 15.45
Gradient step: 174 	 Performance: 0.58 	 Training loss: 14.99
Gradient step: 199 	 Performance: 0.525 	 Training loss: 14.80
Gradient step: 224 	 Performance: 0.51 	 Training loss: 14.54
Gradient step: 249 	 Performance: 0.565 	 Training loss: 14.08
Gradient step: 274 	 Performance: 0.545 	 Training loss: 13.48
Gradient step: 299 	 Performance: 0.51 	 Training loss: 12.79
Gradient step: 324 	 Performance: 0.57 	 Training loss: 12.02
Gradient step: 349 	 Performance: 0.54 	 Training loss: 11.29
Gradient step: 374 	 Performance: 0.615 	 Training loss: 10.93
Gradient step: 399 	 Performance: 0.505 	 Training loss: 10.48
Gradient step: 424 	 Performance: 0.58 	 Training loss: 10.25
Gradient step: 449 	 Performance: 0.51 	 Training loss: 10.07
Gradient step: 474 	 Performance: 0.585 	 Training loss: 9.81
Gradient step: 499 	 Performance: 0.56 	 Training loss: 9.94
Gradient step: 524 	 Performance: 0.61 	 Training loss: 9.50
Gradient step: 549 	 Performance: 0.6 	 Training loss: 9.24
Gradient step: 574 	 Performance: 0.59 	 Training loss: 9.08
Gradient step: 599 	 Performance: 0.61 	 Training loss: 8.94
Gradient step: 624 	 Performance: 0.585 	 Training loss: 8.99
Gradient step: 649 	 Performance: 0.53 	 Training loss: 8.77
Gradient step: 674 	 Performance: 0.615 	 Training loss: 8.22
Gradient step: 699 	 Performance: 0.575 	 Training loss: 8.22
Gradient step: 724 	 Performance: 0.585 	 Training loss: 8.30
Gradient step: 749 	 Performance: 0.49 	 Training loss: 7.94
Gradient step: 774 	 Performance: 0.525 	 Training loss: 8.22
Gradient step: 799 	 Performance: 0.52 	 Training loss: 8.18
Gradient step: 824 	 Performance: 0.545 	 Training loss: 8.07
Gradient step: 849 	 Performance: 0.585 	 Training loss: 8.05
Gradient step: 874 	 Performance: 0.57 	 Training loss: 7.86
Gradient step: 899 	 Performance: 0.51 	 Training loss: 8.10
Gradient step: 924 	 Performance: 0.56 	 Training loss: 8.09
Gradient step: 949 	 Performance: 0.64 	 Training loss: 7.85
Gradient step: 974 	 Performance: 0.505 	 Training loss: 7.85
Gradient step: 999 	 Performance: 0.52 	 Training loss: 7.88
Gradient step: 1024 	 Performance: 0.59 	 Training loss: 8.17
Gradient step: 1049 	 Performance: 0.56 	 Training loss: 8.13
Gradient step: 1074 	 Performance: 0.575 	 Training loss: 8.13
Gradient step: 1099 	 Performance: 0.52 	 Training loss: 8.03
Gradient step: 1124 	 Performance: 0.555 	 Training loss: 7.95
Gradient step: 1149 	 Performance: 0.505 	 Training loss: 8.05
Gradient step: 1174 	 Performance: 0.525 	 Training loss: 7.76
Gradient step: 1199 	 Performance: 0.54 	 Training loss: 7.85
Gradient step: 1224 	 Performance: 0.515 	 Training loss: 8.04
Gradient step: 1249 	 Performance: 0.545 	 Training loss: 7.92
Gradient step: 1274 	 Performance: 0.575 	 Training loss: 7.97
Gradient step: 1299 	 Performance: 0.525 	 Training loss: 7.70
Gradient step: 1324 	 Performance: 0.56 	 Training loss: 7.88
Gradient step: 1349 	 Performance: 0.62 	 Training loss: 8.05
Gradient step: 1374 	 Performance: 0.545 	 Training loss: 7.94
Gradient step: 1399 	 Performance: 0.51 	 Training loss: 7.85
Gradient step: 1424 	 Performance: 0.55 	 Training loss: 8.06
Gradient step: 1449 	 Performance: 0.59 	 Training loss: 7.85
Gradient step: 1474 	 Performance: 0.6 	 Training loss: 7.83
Gradient step: 1499 	 Performance: 0.57 	 Training loss: 7.76
Gradient step: 1524 	 Performance: 0.585 	 Training loss: 7.75
Gradient step: 1549 	 Performance: 0.615 	 Training loss: 8.17
Gradient step: 1574 	 Performance: 0.53 	 Training loss: 7.99
Gradient step: 1599 	 Performance: 0.56 	 Training loss: 7.90
Gradient step: 1624 	 Performance: 0.555 	 Training loss: 7.81
Gradient step: 1649 	 Performance: 0.525 	 Training loss: 8.00
Gradient step: 1674 	 Performance: 0.54 	 Training loss: 7.90
Gradient step: 1699 	 Performance: 0.56 	 Training loss: 7.95
Gradient step: 1724 	 Performance: 0.55 	 Training loss: 8.24
Gradient step: 1749 	 Performance: 0.575 	 Training loss: 7.85
Gradient step: 1774 	 Performance: 0.56 	 Training loss: 8.03
Gradient step: 1799 	 Performance: 0.515 	 Training loss: 7.75
Gradient step: 1824 	 Performance: 0.57 	 Training loss: 7.97
Gradient step: 1849 	 Performance: 0.605 	 Training loss: 8.06
Gradient step: 1874 	 Performance: 0.615 	 Training loss: 8.19
Gradient step: 1899 	 Performance: 0.545 	 Training loss: 7.99
Gradient step: 1924 	 Performance: 0.575 	 Training loss: 7.99
Gradient step: 1949 	 Performance: 0.55 	 Training loss: 8.11
Gradient step: 1974 	 Performance: 0.59 	 Training loss: 7.80
Gradient step: 1999 	 Performance: 0.555 	 Training loss: 8.03
Gradient step: 2024 	 Performance: 0.54 	 Training loss: 7.88
Gradient step: 2049 	 Performance: 0.545 	 Training loss: 8.01
Gradient step: 2074 	 Performance: 0.545 	 Training loss: 8.02
Gradient step: 2099 	 Performance: 0.525 	 Training loss: 8.16
Gradient step: 2124 	 Performance: 0.59 	 Training loss: 7.98
Gradient step: 2149 	 Performance: 0.58 	 Training loss: 7.92
Gradient step: 2174 	 Performance: 0.575 	 Training loss: 8.09
Gradient step: 2199 	 Performance: 0.505 	 Training loss: 8.07
Gradient step: 2224 	 Performance: 0.57 	 Training loss: 7.95
Gradient step: 2249 	 Performance: 0.475 	 Training loss: 7.96
Gradient step: 2274 	 Performance: 0.565 	 Training loss: 7.98
Gradient step: 2299 	 Performance: 0.515 	 Training loss: 7.84
Gradient step: 2324 	 Performance: 0.485 	 Training loss: 7.79
Gradient step: 2349 	 Performance: 0.485 	 Training loss: 7.91
Gradient step: 2374 	 Performance: 0.575 	 Training loss: 7.95
Gradient step: 2399 	 Performance: 0.58 	 Training loss: 7.98
Gradient step: 2424 	 Performance: 0.54 	 Training loss: 7.86
Gradient step: 2449 	 Performance: 0.57 	 Training loss: 7.87
Gradient step: 2474 	 Performance: 0.59 	 Training loss: 7.92
Gradient step: 2499 	 Performance: 0.55 	 Training loss: 7.98
Gradient step: 2524 	 Performance: 0.595 	 Training loss: 8.10
Gradient step: 2549 	 Performance: 0.54 	 Training loss: 8.11
Gradient step: 2574 	 Performance: 0.54 	 Training loss: 8.08
Gradient step: 2599 	 Performance: 0.565 	 Training loss: 7.85
Gradient step: 2624 	 Performance: 0.55 	 Training loss: 8.00
Gradient step: 2649 	 Performance: 0.48 	 Training loss: 7.76
Gradient step: 2674 	 Performance: 0.58 	 Training loss: 7.90
Gradient step: 2699 	 Performance: 0.605 	 Training loss: 8.12
Gradient step: 2724 	 Performance: 0.58 	 Training loss: 7.78
Gradient step: 2749 	 Performance: 0.65 	 Training loss: 8.01
Gradient step: 2774 	 Performance: 0.55 	 Training loss: 7.94
Gradient step: 2799 	 Performance: 0.585 	 Training loss: 8.12
Gradient step: 2824 	 Performance: 0.565 	 Training loss: 8.15
Gradient step: 2849 	 Performance: 0.545 	 Training loss: 7.96
Gradient step: 2874 	 Performance: 0.59 	 Training loss: 7.83
Gradient step: 2899 	 Performance: 0.51 	 Training loss: 7.88
Gradient step: 2924 	 Performance: 0.505 	 Training loss: 7.93
Gradient step: 2949 	 Performance: 0.6 	 Training loss: 7.94
Gradient step: 2974 	 Performance: 0.545 	 Training loss: 7.94
Gradient step: 2999 	 Performance: 0.55 	 Training loss: 8.09
Gradient step: 3024 	 Performance: 0.56 	 Training loss: 7.95
Gradient step: 3049 	 Performance: 0.51 	 Training loss: 7.93
Gradient step: 3074 	 Performance: 0.525 	 Training loss: 7.98
Gradient step: 3099 	 Performance: 0.575 	 Training loss: 8.04
Gradient step: 3124 	 Performance: 0.56 	 Training loss: 7.85
Gradient step: 3149 	 Performance: 0.51 	 Training loss: 7.79
Gradient step: 3174 	 Performance: 0.52 	 Training loss: 7.66
Gradient step: 3199 	 Performance: 0.53 	 Training loss: 7.92
Gradient step: 3224 	 Performance: 0.565 	 Training loss: 7.98
Gradient step: 3249 	 Performance: 0.57 	 Training loss: 7.77
Gradient step: 3274 	 Performance: 0.545 	 Training loss: 7.84
Gradient step: 3299 	 Performance: 0.625 	 Training loss: 7.92
Gradient step: 3324 	 Performance: 0.62 	 Training loss: 8.07
Gradient step: 3349 	 Performance: 0.56 	 Training loss: 7.95
Gradient step: 3374 	 Performance: 0.58 	 Training loss: 8.00
Gradient step: 3399 	 Performance: 0.55 	 Training loss: 8.04
Gradient step: 3424 	 Performance: 0.57 	 Training loss: 8.12
Gradient step: 3449 	 Performance: 0.595 	 Training loss: 7.90
Gradient step: 3474 	 Performance: 0.56 	 Training loss: 7.87
Gradient step: 3499 	 Performance: 0.605 	 Training loss: 8.00
Gradient step: 3524 	 Performance: 0.5 	 Training loss: 7.89
Gradient step: 3549 	 Performance: 0.555 	 Training loss: 8.07
Gradient step: 3574 	 Performance: 0.595 	 Training loss: 8.11
Gradient step: 3599 	 Performance: 0.54 	 Training loss: 8.01
Gradient step: 3624 	 Performance: 0.53 	 Training loss: 8.01
Gradient step: 3649 	 Performance: 0.56 	 Training loss: 7.99
Gradient step: 3674 	 Performance: 0.555 	 Training loss: 7.88
Gradient step: 3699 	 Performance: 0.595 	 Training loss: 8.03
Gradient step: 3724 	 Performance: 0.475 	 Training loss: 7.78
Gradient step: 3749 	 Performance: 0.57 	 Training loss: 7.85
Gradient step: 3774 	 Performance: 0.53 	 Training loss: 7.89
Gradient step: 3799 	 Performance: 0.53 	 Training loss: 8.02
Gradient step: 3824 	 Performance: 0.57 	 Training loss: 7.87
Gradient step: 3849 	 Performance: 0.61 	 Training loss: 7.96
Gradient step: 3874 	 Performance: 0.545 	 Training loss: 8.00
Gradient step: 3899 	 Performance: 0.525 	 Training loss: 7.90
Gradient step: 3924 	 Performance: 0.48 	 Training loss: 7.95
Gradient step: 3949 	 Performance: 0.565 	 Training loss: 8.13
Gradient step: 3974 	 Performance: 0.585 	 Training loss: 8.13
Gradient step: 3999 	 Performance: 0.515 	 Training loss: 7.98
Gradient step: 4024 	 Performance: 0.585 	 Training loss: 7.97
Gradient step: 4049 	 Performance: 0.595 	 Training loss: 8.10
Gradient step: 4074 	 Performance: 0.53 	 Training loss: 8.02
Gradient step: 4099 	 Performance: 0.54 	 Training loss: 7.99
Gradient step: 4124 	 Performance: 0.545 	 Training loss: 7.93
Gradient step: 4149 	 Performance: 0.53 	 Training loss: 7.95
Gradient step: 4174 	 Performance: 0.56 	 Training loss: 8.07
Gradient step: 4199 	 Performance: 0.58 	 Training loss: 7.90
Gradient step: 4224 	 Performance: 0.565 	 Training loss: 7.88
Gradient step: 4249 	 Performance: 0.61 	 Training loss: 7.93
Gradient step: 4274 	 Performance: 0.6 	 Training loss: 8.07
Gradient step: 4299 	 Performance: 0.525 	 Training loss: 7.99
Gradient step: 4324 	 Performance: 0.59 	 Training loss: 7.85
Gradient step: 4349 	 Performance: 0.58 	 Training loss: 7.93
Gradient step: 4374 	 Performance: 0.575 	 Training loss: 7.98
Gradient step: 4399 	 Performance: 0.53 	 Training loss: 7.89
Gradient step: 4424 	 Performance: 0.5 	 Training loss: 7.95
Gradient step: 4449 	 Performance: 0.565 	 Training loss: 8.02
Gradient step: 4474 	 Performance: 0.56 	 Training loss: 7.99
Gradient step: 4499 	 Performance: 0.505 	 Training loss: 7.83
Gradient step: 4524 	 Performance: 0.5 	 Training loss: 7.94
Gradient step: 4549 	 Performance: 0.56 	 Training loss: 8.05
Gradient step: 4574 	 Performance: 0.5 	 Training loss: 8.00
Gradient step: 4599 	 Performance: 0.575 	 Training loss: 8.05
Gradient step: 4624 	 Performance: 0.62 	 Training loss: 7.93
Gradient step: 4649 	 Performance: 0.65 	 Training loss: 7.88
Gradient step: 4674 	 Performance: 0.535 	 Training loss: 7.94
Gradient step: 4699 	 Performance: 0.49 	 Training loss: 8.01
Gradient step: 4724 	 Performance: 0.555 	 Training loss: 7.77
Gradient step: 4749 	 Performance: 0.625 	 Training loss: 7.78
Gradient step: 4774 	 Performance: 0.535 	 Training loss: 8.03
Gradient step: 4799 	 Performance: 0.615 	 Training loss: 7.93
Gradient step: 4824 	 Performance: 0.505 	 Training loss: 8.03
Gradient step: 4849 	 Performance: 0.585 	 Training loss: 7.89
Gradient step: 4874 	 Performance: 0.54 	 Training loss: 7.72
Gradient step: 4899 	 Performance: 0.55 	 Training loss: 7.75
Gradient step: 4924 	 Performance: 0.56 	 Training loss: 7.92
Gradient step: 4949 	 Performance: 0.585 	 Training loss: 7.93
Gradient step: 4974 	 Performance: 0.595 	 Training loss: 7.96
Gradient step: 4999 	 Performance: 0.535 	 Training loss: 8.25
Gradient step: 5024 	 Performance: 0.535 	 Training loss: 7.76
