Gradient step: 0 	 Performance: 0.035 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.065 	 Training loss: 54.44
Gradient step: 49 	 Performance: 0.065 	 Training loss: 24.57
Gradient step: 74 	 Performance: 0.06 	 Training loss: 21.31
Gradient step: 99 	 Performance: 0.065 	 Training loss: 20.23
Gradient step: 124 	 Performance: 0.085 	 Training loss: 19.24
Gradient step: 149 	 Performance: 0.055 	 Training loss: 18.19
Gradient step: 174 	 Performance: 0.14 	 Training loss: 16.98
Gradient step: 199 	 Performance: 0.12 	 Training loss: 15.83
Gradient step: 224 	 Performance: 0.22 	 Training loss: 14.92
Gradient step: 249 	 Performance: 0.295 	 Training loss: 14.00
Gradient step: 274 	 Performance: 0.275 	 Training loss: 13.16
Gradient step: 299 	 Performance: 0.285 	 Training loss: 12.91
Gradient step: 324 	 Performance: 0.365 	 Training loss: 11.86
Gradient step: 349 	 Performance: 0.42 	 Training loss: 11.30
Gradient step: 374 	 Performance: 0.52 	 Training loss: 10.55
Gradient step: 399 	 Performance: 0.54 	 Training loss: 9.79
Gradient step: 424 	 Performance: 0.59 	 Training loss: 9.13
Gradient step: 449 	 Performance: 0.51 	 Training loss: 8.37
Gradient step: 474 	 Performance: 0.66 	 Training loss: 7.78
Gradient step: 499 	 Performance: 0.605 	 Training loss: 7.42
Gradient step: 524 	 Performance: 0.67 	 Training loss: 6.94
Gradient step: 549 	 Performance: 0.695 	 Training loss: 6.81
Gradient step: 574 	 Performance: 0.495 	 Training loss: 6.26
Gradient step: 599 	 Performance: 0.825 	 Training loss: 5.75
Gradient step: 624 	 Performance: 0.83 	 Training loss: 4.99
Gradient step: 649 	 Performance: 0.745 	 Training loss: 4.98
Gradient step: 674 	 Performance: 0.795 	 Training loss: 4.62
Gradient step: 699 	 Performance: 0.725 	 Training loss: 4.36
Gradient step: 724 	 Performance: 0.865 	 Training loss: 4.70
Gradient step: 749 	 Performance: 0.89 	 Training loss: 3.88
Gradient step: 774 	 Performance: 0.88 	 Training loss: 3.88
Gradient step: 799 	 Performance: 0.89 	 Training loss: 3.60
Gradient step: 824 	 Performance: 0.795 	 Training loss: 3.35
Gradient step: 849 	 Performance: 0.91 	 Training loss: 3.15
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm1seql/None' created successfully!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 3.06
Gradient step: 24 	 Performance: 0.055 	 Training loss: 32.92
Gradient step: 49 	 Performance: 0.075 	 Training loss: 22.25
Gradient step: 74 	 Performance: 0.045 	 Training loss: 19.59
Gradient step: 99 	 Performance: 0.11 	 Training loss: 17.64
Gradient step: 124 	 Performance: 0.27 	 Training loss: 14.28
Gradient step: 149 	 Performance: 0.36 	 Training loss: 11.67
Gradient step: 174 	 Performance: 0.365 	 Training loss: 9.47
Gradient step: 199 	 Performance: 0.545 	 Training loss: 8.20
Gradient step: 224 	 Performance: 0.535 	 Training loss: 7.42
Gradient step: 249 	 Performance: 0.595 	 Training loss: 6.61
Gradient step: 274 	 Performance: 0.66 	 Training loss: 6.31
Gradient step: 299 	 Performance: 0.67 	 Training loss: 5.78
Gradient step: 324 	 Performance: 0.725 	 Training loss: 5.41
Gradient step: 349 	 Performance: 0.675 	 Training loss: 4.93
Gradient step: 374 	 Performance: 0.805 	 Training loss: 4.76
Gradient step: 399 	 Performance: 0.69 	 Training loss: 4.40
Gradient step: 424 	 Performance: 0.795 	 Training loss: 4.47
Gradient step: 449 	 Performance: 0.88 	 Training loss: 4.20
Gradient step: 474 	 Performance: 0.825 	 Training loss: 3.88
Gradient step: 499 	 Performance: 0.83 	 Training loss: 3.57
Gradient step: 524 	 Performance: 0.82 	 Training loss: 3.44
Gradient step: 549 	 Performance: 0.9 	 Training loss: 3.44
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1seql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.06 	 Training loss: 51.79
Gradient step: 49 	 Performance: 0.09 	 Training loss: 24.79
Gradient step: 74 	 Performance: 0.07 	 Training loss: 21.37
Gradient step: 99 	 Performance: 0.045 	 Training loss: 20.14
Gradient step: 124 	 Performance: 0.11 	 Training loss: 18.94
Gradient step: 149 	 Performance: 0.125 	 Training loss: 17.72
Gradient step: 174 	 Performance: 0.18 	 Training loss: 16.50
Gradient step: 199 	 Performance: 0.145 	 Training loss: 15.29
Gradient step: 224 	 Performance: 0.235 	 Training loss: 14.33
Gradient step: 249 	 Performance: 0.185 	 Training loss: 13.53
Gradient step: 274 	 Performance: 0.265 	 Training loss: 12.96
Gradient step: 299 	 Performance: 0.29 	 Training loss: 12.39
Gradient step: 324 	 Performance: 0.315 	 Training loss: 11.82
Gradient step: 349 	 Performance: 0.36 	 Training loss: 11.24
Gradient step: 374 	 Performance: 0.325 	 Training loss: 10.68
Gradient step: 399 	 Performance: 0.265 	 Training loss: 9.81
Gradient step: 424 	 Performance: 0.56 	 Training loss: 9.56
Gradient step: 449 	 Performance: 0.535 	 Training loss: 9.00
Gradient step: 474 	 Performance: 0.49 	 Training loss: 8.22
Gradient step: 499 	 Performance: 0.55 	 Training loss: 7.70
Gradient step: 524 	 Performance: 0.59 	 Training loss: 7.12
Gradient step: 549 	 Performance: 0.685 	 Training loss: 6.74
Gradient step: 574 	 Performance: 0.685 	 Training loss: 6.06
Gradient step: 599 	 Performance: 0.83 	 Training loss: 5.69
Gradient step: 624 	 Performance: 0.845 	 Training loss: 5.71
Gradient step: 649 	 Performance: 0.785 	 Training loss: 5.02
Gradient step: 674 	 Performance: 0.77 	 Training loss: 5.10
Gradient step: 699 	 Performance: 0.73 	 Training loss: 4.53
Gradient step: 724 	 Performance: 0.775 	 Training loss: 4.19
Gradient step: 749 	 Performance: 0.855 	 Training loss: 3.86
Gradient step: 774 	 Performance: 0.73 	 Training loss: 4.01
Gradient step: 799 	 Performance: 0.865 	 Training loss: 3.97
Gradient step: 824 	 Performance: 0.815 	 Training loss: 3.44
Gradient step: 849 	 Performance: 0.85 	 Training loss: 3.31
Gradient step: 874 	 Performance: 0.9 	 Training loss: 2.94
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm1seql/None' created successfully!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.06
Gradient step: 24 	 Performance: 0.08 	 Training loss: 33.41
Gradient step: 49 	 Performance: 0.065 	 Training loss: 22.31
Gradient step: 74 	 Performance: 0.065 	 Training loss: 19.76
Gradient step: 99 	 Performance: 0.11 	 Training loss: 18.08
Gradient step: 124 	 Performance: 0.28 	 Training loss: 14.99
Gradient step: 149 	 Performance: 0.215 	 Training loss: 11.77
Gradient step: 174 	 Performance: 0.475 	 Training loss: 9.43
Gradient step: 199 	 Performance: 0.42 	 Training loss: 8.12
Gradient step: 224 	 Performance: 0.495 	 Training loss: 7.68
Gradient step: 249 	 Performance: 0.58 	 Training loss: 7.02
Gradient step: 274 	 Performance: 0.67 	 Training loss: 6.41
Gradient step: 299 	 Performance: 0.64 	 Training loss: 6.06
Gradient step: 324 	 Performance: 0.75 	 Training loss: 5.64
Gradient step: 349 	 Performance: 0.72 	 Training loss: 5.42
Gradient step: 374 	 Performance: 0.77 	 Training loss: 5.04
Gradient step: 399 	 Performance: 0.71 	 Training loss: 4.97
Gradient step: 424 	 Performance: 0.74 	 Training loss: 4.47
Gradient step: 449 	 Performance: 0.855 	 Training loss: 4.13
Gradient step: 474 	 Performance: 0.765 	 Training loss: 4.14
Gradient step: 499 	 Performance: 0.785 	 Training loss: 3.86
Gradient step: 524 	 Performance: 0.845 	 Training loss: 4.10
Gradient step: 549 	 Performance: 0.795 	 Training loss: 3.49
Gradient step: 574 	 Performance: 0.765 	 Training loss: 3.43
Gradient step: 599 	 Performance: 0.81 	 Training loss: 3.44
Gradient step: 624 	 Performance: 0.815 	 Training loss: 3.05
Gradient step: 649 	 Performance: 0.875 	 Training loss: 2.92
Gradient step: 674 	 Performance: 0.88 	 Training loss: 2.89
Gradient step: 699 	 Performance: 0.86 	 Training loss: 3.10
Gradient step: 724 	 Performance: 0.875 	 Training loss: 2.66
Gradient step: 749 	 Performance: 0.935 	 Training loss: 2.88
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm1seql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.09 	 Training loss: 2.98
Gradient step: 24 	 Performance: 0.07 	 Training loss: 50.56
Gradient step: 49 	 Performance: 0.05 	 Training loss: 24.51
Gradient step: 74 	 Performance: 0.07 	 Training loss: 21.33
Gradient step: 99 	 Performance: 0.065 	 Training loss: 20.14
Gradient step: 124 	 Performance: 0.07 	 Training loss: 19.14
Gradient step: 149 	 Performance: 0.105 	 Training loss: 17.81
Gradient step: 174 	 Performance: 0.145 	 Training loss: 16.36
Gradient step: 199 	 Performance: 0.15 	 Training loss: 15.57
Gradient step: 224 	 Performance: 0.26 	 Training loss: 14.58
Gradient step: 249 	 Performance: 0.2 	 Training loss: 13.63
Gradient step: 274 	 Performance: 0.25 	 Training loss: 13.25
Gradient step: 299 	 Performance: 0.385 	 Training loss: 12.58
Gradient step: 324 	 Performance: 0.235 	 Training loss: 11.91
Gradient step: 349 	 Performance: 0.385 	 Training loss: 11.33
Gradient step: 374 	 Performance: 0.36 	 Training loss: 10.84
Gradient step: 399 	 Performance: 0.515 	 Training loss: 10.03
