Gradient step: 0 	 Performance: 0.57 	 Training loss: 3.26
Gradient step: 24 	 Performance: 0.58 	 Training loss: 23.99
Gradient step: 49 	 Performance: 0.545 	 Training loss: 14.98
Gradient step: 74 	 Performance: 0.515 	 Training loss: 11.44
Gradient step: 99 	 Performance: 0.635 	 Training loss: 8.73
Gradient step: 124 	 Performance: 0.64 	 Training loss: 6.23
Gradient step: 149 	 Performance: 0.695 	 Training loss: 4.93
Gradient step: 174 	 Performance: 0.8 	 Training loss: 4.05
Gradient step: 199 	 Performance: 0.765 	 Training loss: 3.59
Gradient step: 224 	 Performance: 0.915 	 Training loss: 2.60
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dnmcseql/None' created successfully!
Gradient step: 0 	 Performance: 0.455 	 Training loss: 3.02
Gradient step: 24 	 Performance: 0.505 	 Training loss: 36.35
Gradient step: 49 	 Performance: 0.55 	 Training loss: 18.69
Gradient step: 74 	 Performance: 0.53 	 Training loss: 15.89
Gradient step: 99 	 Performance: 0.575 	 Training loss: 14.70
Gradient step: 124 	 Performance: 0.505 	 Training loss: 13.09
Gradient step: 149 	 Performance: 0.575 	 Training loss: 11.07
Gradient step: 174 	 Performance: 0.515 	 Training loss: 9.02
Gradient step: 199 	 Performance: 0.52 	 Training loss: 7.35
Gradient step: 224 	 Performance: 0.655 	 Training loss: 6.06
Gradient step: 249 	 Performance: 0.675 	 Training loss: 5.22
Gradient step: 274 	 Performance: 0.685 	 Training loss: 4.66
Gradient step: 299 	 Performance: 0.775 	 Training loss: 4.30
Gradient step: 324 	 Performance: 0.785 	 Training loss: 3.68
Gradient step: 349 	 Performance: 0.78 	 Training loss: 3.39
Gradient step: 374 	 Performance: 0.83 	 Training loss: 3.11
Gradient step: 399 	 Performance: 0.95 	 Training loss: 2.80
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dnmcseql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.58 	 Training loss: 3.24
Gradient step: 24 	 Performance: 0.54 	 Training loss: 24.92
Gradient step: 49 	 Performance: 0.48 	 Training loss: 14.89
Gradient step: 74 	 Performance: 0.48 	 Training loss: 12.37
Gradient step: 99 	 Performance: 0.595 	 Training loss: 8.12
Gradient step: 124 	 Performance: 0.61 	 Training loss: 6.16
Gradient step: 149 	 Performance: 0.575 	 Training loss: 4.92
Gradient step: 174 	 Performance: 0.725 	 Training loss: 4.40
Gradient step: 199 	 Performance: 0.82 	 Training loss: 3.52
Gradient step: 224 	 Performance: 0.885 	 Training loss: 3.01
Gradient step: 249 	 Performance: 0.875 	 Training loss: 2.46
Gradient step: 274 	 Performance: 0.975 	 Training loss: 2.26
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dnmcseql/None' created successfully!
Gradient step: 0 	 Performance: 0.55 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.525 	 Training loss: 34.15
Gradient step: 49 	 Performance: 0.52 	 Training loss: 17.36
Gradient step: 74 	 Performance: 0.585 	 Training loss: 15.62
Gradient step: 99 	 Performance: 0.53 	 Training loss: 14.01
Gradient step: 124 	 Performance: 0.535 	 Training loss: 12.69
Gradient step: 149 	 Performance: 0.495 	 Training loss: 10.10
Gradient step: 174 	 Performance: 0.61 	 Training loss: 7.81
Gradient step: 199 	 Performance: 0.605 	 Training loss: 6.29
Gradient step: 224 	 Performance: 0.71 	 Training loss: 5.45
Gradient step: 249 	 Performance: 0.735 	 Training loss: 4.68
Gradient step: 274 	 Performance: 0.885 	 Training loss: 4.20
Gradient step: 299 	 Performance: 0.775 	 Training loss: 3.90
Gradient step: 324 	 Performance: 0.865 	 Training loss: 3.49
Gradient step: 349 	 Performance: 0.85 	 Training loss: 3.16
Gradient step: 374 	 Performance: 0.945 	 Training loss: 2.90
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dnmcseql/conformal' created successfully!
Gradient step: 0 	 Performance: 0.615 	 Training loss: 3.25
Gradient step: 24 	 Performance: 0.56 	 Training loss: 27.01
Gradient step: 49 	 Performance: 0.555 	 Training loss: 15.54
Gradient step: 74 	 Performance: 0.505 	 Training loss: 13.18
Gradient step: 99 	 Performance: 0.575 	 Training loss: 9.44
Gradient step: 124 	 Performance: 0.65 	 Training loss: 6.66
Gradient step: 149 	 Performance: 0.725 	 Training loss: 5.56
Gradient step: 174 	 Performance: 0.78 	 Training loss: 4.45
Gradient step: 199 	 Performance: 0.77 	 Training loss: 3.74
Gradient step: 224 	 Performance: 0.965 	 Training loss: 2.84
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dnmcseql/None' created successfully!
