Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.38
Gradient step: 24 	 Performance: 0.055 	 Training loss: 36.39
Gradient step: 49 	 Performance: 0.09 	 Training loss: 32.32
Gradient step: 74 	 Performance: 0.065 	 Training loss: 28.16
Gradient step: 99 	 Performance: 0.035 	 Training loss: 23.41
Gradient step: 124 	 Performance: 0.035 	 Training loss: 21.51
Gradient step: 149 	 Performance: 0.075 	 Training loss: 20.80
Gradient step: 174 	 Performance: 0.065 	 Training loss: 20.28
Gradient step: 199 	 Performance: 0.07 	 Training loss: 19.83
Gradient step: 224 	 Performance: 0.065 	 Training loss: 19.43
Gradient step: 249 	 Performance: 0.05 	 Training loss: 18.86
Gradient step: 274 	 Performance: 0.075 	 Training loss: 18.36
Gradient step: 299 	 Performance: 0.085 	 Training loss: 17.60
Gradient step: 324 	 Performance: 0.09 	 Training loss: 16.93
Gradient step: 349 	 Performance: 0.04 	 Training loss: 16.49
Gradient step: 374 	 Performance: 0.06 	 Training loss: 16.46
Gradient step: 399 	 Performance: 0.065 	 Training loss: 16.29
Gradient step: 424 	 Performance: 0.1 	 Training loss: 16.23
Gradient step: 449 	 Performance: 0.095 	 Training loss: 16.18
Gradient step: 474 	 Performance: 0.1 	 Training loss: 16.07
Gradient step: 499 	 Performance: 0.1 	 Training loss: 16.07
Gradient step: 524 	 Performance: 0.085 	 Training loss: 15.99
Gradient step: 549 	 Performance: 0.09 	 Training loss: 15.88
Gradient step: 574 	 Performance: 0.14 	 Training loss: 15.82
Gradient step: 599 	 Performance: 0.135 	 Training loss: 15.79
Gradient step: 624 	 Performance: 0.13 	 Training loss: 15.77
Gradient step: 649 	 Performance: 0.11 	 Training loss: 15.62
Gradient step: 674 	 Performance: 0.135 	 Training loss: 15.54
Gradient step: 699 	 Performance: 0.14 	 Training loss: 15.48
Gradient step: 724 	 Performance: 0.11 	 Training loss: 15.46
Gradient step: 749 	 Performance: 0.115 	 Training loss: 15.37
Gradient step: 774 	 Performance: 0.125 	 Training loss: 15.30
Gradient step: 799 	 Performance: 0.19 	 Training loss: 15.25
Gradient step: 824 	 Performance: 0.17 	 Training loss: 15.18
Gradient step: 849 	 Performance: 0.175 	 Training loss: 15.17
Gradient step: 874 	 Performance: 0.165 	 Training loss: 15.04
Gradient step: 899 	 Performance: 0.15 	 Training loss: 15.01
Gradient step: 924 	 Performance: 0.21 	 Training loss: 14.94
Gradient step: 949 	 Performance: 0.19 	 Training loss: 14.84
Gradient step: 974 	 Performance: 0.165 	 Training loss: 14.84
Gradient step: 999 	 Performance: 0.16 	 Training loss: 14.72
Gradient step: 1024 	 Performance: 0.16 	 Training loss: 14.67
Gradient step: 1049 	 Performance: 0.25 	 Training loss: 14.67
Gradient step: 1074 	 Performance: 0.175 	 Training loss: 14.56
Gradient step: 1099 	 Performance: 0.2 	 Training loss: 14.57
Gradient step: 1124 	 Performance: 0.195 	 Training loss: 14.48
Gradient step: 1149 	 Performance: 0.22 	 Training loss: 14.43
Gradient step: 1174 	 Performance: 0.175 	 Training loss: 14.37
Gradient step: 1199 	 Performance: 0.195 	 Training loss: 14.34
Gradient step: 1224 	 Performance: 0.2 	 Training loss: 14.32
Gradient step: 1249 	 Performance: 0.25 	 Training loss: 14.26
Gradient step: 1274 	 Performance: 0.145 	 Training loss: 14.24
Gradient step: 1299 	 Performance: 0.17 	 Training loss: 14.18
Gradient step: 1324 	 Performance: 0.22 	 Training loss: 14.16
Gradient step: 1349 	 Performance: 0.255 	 Training loss: 14.04
Gradient step: 1374 	 Performance: 0.255 	 Training loss: 14.03
Gradient step: 1399 	 Performance: 0.16 	 Training loss: 14.02
Gradient step: 1424 	 Performance: 0.19 	 Training loss: 14.01
Gradient step: 1449 	 Performance: 0.2 	 Training loss: 14.06
Gradient step: 1474 	 Performance: 0.19 	 Training loss: 14.05
Gradient step: 1499 	 Performance: 0.205 	 Training loss: 14.05
Gradient step: 1524 	 Performance: 0.23 	 Training loss: 13.96
Gradient step: 1549 	 Performance: 0.2 	 Training loss: 14.04
