Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.28
Gradient step: 24 	 Performance: 0.07 	 Training loss: 18.23
Gradient step: 49 	 Performance: 0.07 	 Training loss: 11.44
Gradient step: 74 	 Performance: 0.255 	 Training loss: 7.79
Gradient step: 99 	 Performance: 0.505 	 Training loss: 4.55
Gradient step: 124 	 Performance: 0.705 	 Training loss: 3.31
Gradient step: 149 	 Performance: 0.815 	 Training loss: 2.52
Gradient step: 174 	 Performance: 0.825 	 Training loss: 1.95
Gradient step: 199 	 Performance: 0.91 	 Training loss: 1.63
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/ctxdlydm1intl/None' already exists!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.03
Gradient step: 24 	 Performance: 0.08 	 Training loss: 15.99
Gradient step: 49 	 Performance: 0.175 	 Training loss: 9.25
Gradient step: 74 	 Performance: 0.465 	 Training loss: 5.69
Gradient step: 99 	 Performance: 0.6 	 Training loss: 4.24
Gradient step: 124 	 Performance: 0.695 	 Training loss: 3.24
Gradient step: 149 	 Performance: 0.735 	 Training loss: 2.66
Gradient step: 174 	 Performance: 0.845 	 Training loss: 2.16
Gradient step: 199 	 Performance: 0.825 	 Training loss: 1.79
Gradient step: 224 	 Performance: 0.835 	 Training loss: 1.68
Gradient step: 249 	 Performance: 0.865 	 Training loss: 1.34
Gradient step: 274 	 Performance: 0.87 	 Training loss: 1.15
Gradient step: 299 	 Performance: 0.91 	 Training loss: 1.06
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/ctxdlydm1intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.27
Gradient step: 24 	 Performance: 0.04 	 Training loss: 16.85
Gradient step: 49 	 Performance: 0.12 	 Training loss: 9.49
Gradient step: 74 	 Performance: 0.48 	 Training loss: 6.23
Gradient step: 99 	 Performance: 0.59 	 Training loss: 4.04
Gradient step: 124 	 Performance: 0.75 	 Training loss: 2.80
Gradient step: 149 	 Performance: 0.815 	 Training loss: 2.15
Gradient step: 174 	 Performance: 0.9 	 Training loss: 1.59
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/ctxdlydm1intl/None' already exists!
Gradient step: 0 	 Performance: 0.07 	 Training loss: 3.03
Gradient step: 24 	 Performance: 0.06 	 Training loss: 15.58
Gradient step: 49 	 Performance: 0.115 	 Training loss: 9.13
Gradient step: 74 	 Performance: 0.435 	 Training loss: 6.04
Gradient step: 99 	 Performance: 0.56 	 Training loss: 4.05
Gradient step: 124 	 Performance: 0.745 	 Training loss: 3.17
Gradient step: 149 	 Performance: 0.81 	 Training loss: 2.46
Gradient step: 174 	 Performance: 0.83 	 Training loss: 2.04
Gradient step: 199 	 Performance: 0.85 	 Training loss: 1.70
Gradient step: 224 	 Performance: 0.89 	 Training loss: 1.40
Gradient step: 249 	 Performance: 0.92 	 Training loss: 1.24
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/ctxdlydm1intl/conformal' already exists!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.28
Gradient step: 24 	 Performance: 0.05 	 Training loss: 17.27
Gradient step: 49 	 Performance: 0.19 	 Training loss: 9.00
Gradient step: 74 	 Performance: 0.515 	 Training loss: 5.69
Gradient step: 99 	 Performance: 0.685 	 Training loss: 3.66
Gradient step: 124 	 Performance: 0.795 	 Training loss: 2.61
Gradient step: 149 	 Performance: 0.875 	 Training loss: 2.01
Gradient step: 174 	 Performance: 0.9 	 Training loss: 1.49
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/ctxdlydm1intl/None' already exists!
