Gradient step: 0 	 Performance: 0.055 	 Training loss: 3.16
Gradient step: 24 	 Performance: 0.08 	 Training loss: 63.89
Gradient step: 49 	 Performance: 0.05 	 Training loss: 36.80
Gradient step: 74 	 Performance: 0.09 	 Training loss: 31.99
Gradient step: 99 	 Performance: 0.1 	 Training loss: 26.38
Gradient step: 124 	 Performance: 0.295 	 Training loss: 23.11
Gradient step: 149 	 Performance: 0.225 	 Training loss: 21.38
Gradient step: 174 	 Performance: 0.3 	 Training loss: 20.02
Gradient step: 199 	 Performance: 0.4 	 Training loss: 19.04
Gradient step: 224 	 Performance: 0.455 	 Training loss: 17.91
Gradient step: 249 	 Performance: 0.45 	 Training loss: 17.07
Gradient step: 274 	 Performance: 0.36 	 Training loss: 16.45
Gradient step: 299 	 Performance: 0.465 	 Training loss: 15.87
Gradient step: 324 	 Performance: 0.49 	 Training loss: 15.20
Gradient step: 349 	 Performance: 0.52 	 Training loss: 13.99
Gradient step: 374 	 Performance: 0.625 	 Training loss: 13.52
Gradient step: 399 	 Performance: 0.525 	 Training loss: 12.98
Gradient step: 424 	 Performance: 0.68 	 Training loss: 12.28
Gradient step: 449 	 Performance: 0.655 	 Training loss: 11.62
Gradient step: 474 	 Performance: 0.585 	 Training loss: 11.53
Gradient step: 499 	 Performance: 0.73 	 Training loss: 10.71
Gradient step: 524 	 Performance: 0.72 	 Training loss: 10.03
Gradient step: 549 	 Performance: 0.67 	 Training loss: 9.97
Gradient step: 574 	 Performance: 0.755 	 Training loss: 9.31
Gradient step: 599 	 Performance: 0.675 	 Training loss: 9.57
Gradient step: 624 	 Performance: 0.715 	 Training loss: 9.11
Gradient step: 649 	 Performance: 0.735 	 Training loss: 8.65
Gradient step: 674 	 Performance: 0.74 	 Training loss: 9.15
Gradient step: 699 	 Performance: 0.745 	 Training loss: 8.19
Gradient step: 724 	 Performance: 0.785 	 Training loss: 7.99
Gradient step: 749 	 Performance: 0.75 	 Training loss: 8.08
Gradient step: 774 	 Performance: 0.76 	 Training loss: 8.07
Gradient step: 799 	 Performance: 0.79 	 Training loss: 7.72
Gradient step: 824 	 Performance: 0.81 	 Training loss: 7.55
Gradient step: 849 	 Performance: 0.8 	 Training loss: 7.76
Gradient step: 874 	 Performance: 0.85 	 Training loss: 7.14
Gradient step: 899 	 Performance: 0.74 	 Training loss: 7.06
Gradient step: 924 	 Performance: 0.71 	 Training loss: 7.22
Gradient step: 949 	 Performance: 0.76 	 Training loss: 7.17
Gradient step: 974 	 Performance: 0.835 	 Training loss: 7.03
Gradient step: 999 	 Performance: 0.795 	 Training loss: 6.81
Gradient step: 1024 	 Performance: 0.795 	 Training loss: 6.87
