Gradient step: 0 	 Performance: 0.545 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.49 	 Training loss: 22.13
Gradient step: 49 	 Performance: 0.575 	 Training loss: 15.20
Gradient step: 74 	 Performance: 0.525 	 Training loss: 12.39
Gradient step: 99 	 Performance: 0.565 	 Training loss: 10.76
Gradient step: 124 	 Performance: 0.54 	 Training loss: 10.06
Gradient step: 149 	 Performance: 0.56 	 Training loss: 9.21
Gradient step: 174 	 Performance: 0.54 	 Training loss: 8.96
Gradient step: 199 	 Performance: 0.55 	 Training loss: 8.42
Gradient step: 224 	 Performance: 0.52 	 Training loss: 7.72
Gradient step: 249 	 Performance: 0.65 	 Training loss: 6.96
Gradient step: 274 	 Performance: 0.73 	 Training loss: 6.20
Gradient step: 299 	 Performance: 0.71 	 Training loss: 5.39
Gradient step: 324 	 Performance: 0.805 	 Training loss: 4.67
Gradient step: 349 	 Performance: 0.82 	 Training loss: 4.26
Gradient step: 374 	 Performance: 0.67 	 Training loss: 4.52
Gradient step: 399 	 Performance: 0.76 	 Training loss: 4.11
Gradient step: 424 	 Performance: 0.805 	 Training loss: 3.43
Gradient step: 449 	 Performance: 0.845 	 Training loss: 3.14
Gradient step: 474 	 Performance: 0.9 	 Training loss: 2.86
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dnmsintr/None' already exists!
Gradient step: 0 	 Performance: 0.475 	 Training loss: 3.09
Gradient step: 24 	 Performance: 0.515 	 Training loss: 18.97
Gradient step: 49 	 Performance: 0.54 	 Training loss: 15.11
Gradient step: 74 	 Performance: 0.555 	 Training loss: 13.01
Gradient step: 99 	 Performance: 0.52 	 Training loss: 11.13
Gradient step: 124 	 Performance: 0.515 	 Training loss: 10.28
Gradient step: 149 	 Performance: 0.54 	 Training loss: 9.35
Gradient step: 174 	 Performance: 0.54 	 Training loss: 8.75
Gradient step: 199 	 Performance: 0.55 	 Training loss: 8.36
Gradient step: 224 	 Performance: 0.6 	 Training loss: 7.68
Gradient step: 249 	 Performance: 0.58 	 Training loss: 7.48
Gradient step: 274 	 Performance: 0.6 	 Training loss: 6.62
Gradient step: 299 	 Performance: 0.555 	 Training loss: 6.18
Gradient step: 324 	 Performance: 0.63 	 Training loss: 5.58
Gradient step: 349 	 Performance: 0.76 	 Training loss: 5.27
Gradient step: 374 	 Performance: 0.79 	 Training loss: 4.77
Gradient step: 399 	 Performance: 0.74 	 Training loss: 4.28
Gradient step: 424 	 Performance: 0.665 	 Training loss: 4.38
Gradient step: 449 	 Performance: 0.81 	 Training loss: 4.09
Gradient step: 474 	 Performance: 0.675 	 Training loss: 4.06
Gradient step: 499 	 Performance: 0.72 	 Training loss: 4.09
Gradient step: 524 	 Performance: 0.845 	 Training loss: 3.70
Gradient step: 549 	 Performance: 0.84 	 Training loss: 3.52
Gradient step: 574 	 Performance: 0.765 	 Training loss: 3.42
Gradient step: 599 	 Performance: 0.835 	 Training loss: 3.36
Gradient step: 624 	 Performance: 0.775 	 Training loss: 3.07
Gradient step: 649 	 Performance: 0.77 	 Training loss: 3.15
Gradient step: 674 	 Performance: 0.88 	 Training loss: 3.26
Gradient step: 699 	 Performance: 0.82 	 Training loss: 3.50
Gradient step: 724 	 Performance: 0.87 	 Training loss: 3.11
Gradient step: 749 	 Performance: 0.76 	 Training loss: 2.71
Gradient step: 774 	 Performance: 0.84 	 Training loss: 3.07
Gradient step: 799 	 Performance: 0.89 	 Training loss: 2.76
Gradient step: 824 	 Performance: 0.89 	 Training loss: 2.68
Gradient step: 849 	 Performance: 0.865 	 Training loss: 2.67
Gradient step: 874 	 Performance: 0.825 	 Training loss: 2.39
Gradient step: 899 	 Performance: 0.78 	 Training loss: 2.48
Gradient step: 924 	 Performance: 0.84 	 Training loss: 3.18
Gradient step: 949 	 Performance: 0.855 	 Training loss: 2.31
Gradient step: 974 	 Performance: 0.835 	 Training loss: 2.49
Gradient step: 999 	 Performance: 0.885 	 Training loss: 2.49
Gradient step: 1024 	 Performance: 0.845 	 Training loss: 2.53
Gradient step: 1049 	 Performance: 0.93 	 Training loss: 2.29
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dnmsintr/conformal' already exists!
Gradient step: 0 	 Performance: 0.535 	 Training loss: 2.98
Gradient step: 24 	 Performance: 0.46 	 Training loss: 27.88
Gradient step: 49 	 Performance: 0.52 	 Training loss: 16.31
Gradient step: 74 	 Performance: 0.545 	 Training loss: 14.77
Gradient step: 99 	 Performance: 0.545 	 Training loss: 12.92
Gradient step: 124 	 Performance: 0.515 	 Training loss: 10.92
Gradient step: 149 	 Performance: 0.53 	 Training loss: 9.96
Gradient step: 174 	 Performance: 0.525 	 Training loss: 9.99
Gradient step: 199 	 Performance: 0.51 	 Training loss: 9.32
Gradient step: 224 	 Performance: 0.58 	 Training loss: 9.20
Gradient step: 249 	 Performance: 0.52 	 Training loss: 8.71
Gradient step: 274 	 Performance: 0.555 	 Training loss: 8.05
Gradient step: 299 	 Performance: 0.555 	 Training loss: 6.99
Gradient step: 324 	 Performance: 0.65 	 Training loss: 6.42
Gradient step: 349 	 Performance: 0.66 	 Training loss: 6.07
Gradient step: 374 	 Performance: 0.69 	 Training loss: 5.64
Gradient step: 399 	 Performance: 0.74 	 Training loss: 4.93
Gradient step: 424 	 Performance: 0.715 	 Training loss: 4.42
Gradient step: 449 	 Performance: 0.755 	 Training loss: 4.13
Gradient step: 474 	 Performance: 0.79 	 Training loss: 3.76
Gradient step: 499 	 Performance: 0.775 	 Training loss: 3.48
Gradient step: 524 	 Performance: 0.87 	 Training loss: 3.20
Gradient step: 549 	 Performance: 0.81 	 Training loss: 3.03
Gradient step: 574 	 Performance: 0.77 	 Training loss: 2.97
Gradient step: 599 	 Performance: 0.835 	 Training loss: 3.16
Gradient step: 624 	 Performance: 0.885 	 Training loss: 2.73
Gradient step: 649 	 Performance: 0.765 	 Training loss: 2.36
Gradient step: 674 	 Performance: 0.915 	 Training loss: 2.52
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dnmsintr/None' already exists!
Gradient step: 0 	 Performance: 0.555 	 Training loss: 3.09
Gradient step: 24 	 Performance: 0.57 	 Training loss: 17.76
Gradient step: 49 	 Performance: 0.57 	 Training loss: 14.70
Gradient step: 74 	 Performance: 0.525 	 Training loss: 12.13
Gradient step: 99 	 Performance: 0.555 	 Training loss: 10.26
Gradient step: 124 	 Performance: 0.585 	 Training loss: 9.52
Gradient step: 149 	 Performance: 0.545 	 Training loss: 8.79
Gradient step: 174 	 Performance: 0.6 	 Training loss: 8.03
Gradient step: 199 	 Performance: 0.6 	 Training loss: 6.90
Gradient step: 224 	 Performance: 0.61 	 Training loss: 6.21
Gradient step: 249 	 Performance: 0.645 	 Training loss: 5.88
Gradient step: 274 	 Performance: 0.765 	 Training loss: 5.16
Gradient step: 299 	 Performance: 0.715 	 Training loss: 4.97
Gradient step: 324 	 Performance: 0.73 	 Training loss: 4.54
Gradient step: 349 	 Performance: 0.755 	 Training loss: 4.26
Gradient step: 374 	 Performance: 0.805 	 Training loss: 3.99
Gradient step: 399 	 Performance: 0.74 	 Training loss: 3.78
Gradient step: 424 	 Performance: 0.745 	 Training loss: 3.93
Gradient step: 449 	 Performance: 0.74 	 Training loss: 3.59
Gradient step: 474 	 Performance: 0.655 	 Training loss: 3.97
Gradient step: 499 	 Performance: 0.78 	 Training loss: 3.96
Gradient step: 524 	 Performance: 0.865 	 Training loss: 3.19
Gradient step: 549 	 Performance: 0.91 	 Training loss: 3.26
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dnmsintr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.485 	 Training loss: 2.96
Gradient step: 24 	 Performance: 0.46 	 Training loss: 61.70
Gradient step: 49 	 Performance: 0.52 	 Training loss: 16.96
Gradient step: 74 	 Performance: 0.53 	 Training loss: 15.38
Gradient step: 99 	 Performance: 0.495 	 Training loss: 13.65
Gradient step: 124 	 Performance: 0.53 	 Training loss: 12.00
Gradient step: 149 	 Performance: 0.585 	 Training loss: 11.00
Gradient step: 174 	 Performance: 0.575 	 Training loss: 10.16
Gradient step: 199 	 Performance: 0.61 	 Training loss: 10.00
Gradient step: 224 	 Performance: 0.58 	 Training loss: 9.83
Gradient step: 249 	 Performance: 0.595 	 Training loss: 9.84
Gradient step: 274 	 Performance: 0.555 	 Training loss: 9.11
Gradient step: 299 	 Performance: 0.56 	 Training loss: 8.91
Gradient step: 324 	 Performance: 0.505 	 Training loss: 8.73
Gradient step: 349 	 Performance: 0.555 	 Training loss: 8.51
Gradient step: 374 	 Performance: 0.565 	 Training loss: 8.00
Gradient step: 399 	 Performance: 0.555 	 Training loss: 7.48
Gradient step: 424 	 Performance: 0.585 	 Training loss: 7.12
Gradient step: 449 	 Performance: 0.625 	 Training loss: 6.39
Gradient step: 474 	 Performance: 0.7 	 Training loss: 6.04
Gradient step: 499 	 Performance: 0.605 	 Training loss: 5.65
Gradient step: 524 	 Performance: 0.71 	 Training loss: 5.21
Gradient step: 549 	 Performance: 0.745 	 Training loss: 4.79
Gradient step: 574 	 Performance: 0.725 	 Training loss: 4.42
Gradient step: 599 	 Performance: 0.805 	 Training loss: 4.07
Gradient step: 624 	 Performance: 0.705 	 Training loss: 4.20
Gradient step: 649 	 Performance: 0.83 	 Training loss: 3.86
Gradient step: 674 	 Performance: 0.795 	 Training loss: 3.66
Gradient step: 699 	 Performance: 0.78 	 Training loss: 3.32
Gradient step: 724 	 Performance: 0.75 	 Training loss: 3.19
Gradient step: 749 	 Performance: 0.88 	 Training loss: 3.15
Gradient step: 774 	 Performance: 0.875 	 Training loss: 2.68
Gradient step: 799 	 Performance: 0.9 	 Training loss: 2.49
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dnmsintr/None' created successfully!
