Gradient step: 0 	 Performance: 0.535 	 Training loss: 3.06
Gradient step: 24 	 Performance: 0.535 	 Training loss: 38.91
Gradient step: 49 	 Performance: 0.525 	 Training loss: 16.62
Gradient step: 74 	 Performance: 0.515 	 Training loss: 15.25
Gradient step: 99 	 Performance: 0.52 	 Training loss: 13.87
Gradient step: 124 	 Performance: 0.55 	 Training loss: 12.06
Gradient step: 149 	 Performance: 0.565 	 Training loss: 10.23
Gradient step: 174 	 Performance: 0.595 	 Training loss: 9.30
Gradient step: 199 	 Performance: 0.56 	 Training loss: 8.58
Gradient step: 224 	 Performance: 0.615 	 Training loss: 7.87
Gradient step: 249 	 Performance: 0.57 	 Training loss: 7.17
Gradient step: 274 	 Performance: 0.555 	 Training loss: 6.67
Gradient step: 299 	 Performance: 0.595 	 Training loss: 6.34
Gradient step: 324 	 Performance: 0.635 	 Training loss: 5.62
Gradient step: 349 	 Performance: 0.765 	 Training loss: 5.24
Gradient step: 374 	 Performance: 0.72 	 Training loss: 4.90
Gradient step: 399 	 Performance: 0.72 	 Training loss: 4.43
Gradient step: 424 	 Performance: 0.78 	 Training loss: 4.24
Gradient step: 449 	 Performance: 0.665 	 Training loss: 4.05
Gradient step: 474 	 Performance: 0.74 	 Training loss: 3.92
Gradient step: 499 	 Performance: 0.78 	 Training loss: 3.43
Gradient step: 524 	 Performance: 0.85 	 Training loss: 3.29
Gradient step: 549 	 Performance: 0.79 	 Training loss: 3.48
Gradient step: 574 	 Performance: 0.85 	 Training loss: 3.04
Gradient step: 599 	 Performance: 0.845 	 Training loss: 2.63
Gradient step: 624 	 Performance: 0.955 	 Training loss: 2.58
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dmsintl/None' already exists!
Gradient step: 0 	 Performance: 0.605 	 Training loss: 3.02
Gradient step: 24 	 Performance: 0.525 	 Training loss: 23.76
Gradient step: 49 	 Performance: 0.57 	 Training loss: 16.77
Gradient step: 74 	 Performance: 0.535 	 Training loss: 15.20
Gradient step: 99 	 Performance: 0.535 	 Training loss: 14.22
Gradient step: 124 	 Performance: 0.56 	 Training loss: 13.04
Gradient step: 149 	 Performance: 0.56 	 Training loss: 11.83
Gradient step: 174 	 Performance: 0.5 	 Training loss: 10.94
Gradient step: 199 	 Performance: 0.52 	 Training loss: 10.63
Gradient step: 224 	 Performance: 0.575 	 Training loss: 10.34
Gradient step: 249 	 Performance: 0.485 	 Training loss: 9.78
Gradient step: 274 	 Performance: 0.505 	 Training loss: 9.52
Gradient step: 299 	 Performance: 0.555 	 Training loss: 9.15
Gradient step: 324 	 Performance: 0.535 	 Training loss: 8.84
Gradient step: 349 	 Performance: 0.595 	 Training loss: 8.57
Gradient step: 374 	 Performance: 0.555 	 Training loss: 8.59
Gradient step: 399 	 Performance: 0.545 	 Training loss: 8.78
Gradient step: 424 	 Performance: 0.55 	 Training loss: 8.46
Gradient step: 449 	 Performance: 0.495 	 Training loss: 8.40
Gradient step: 474 	 Performance: 0.535 	 Training loss: 8.49
Gradient step: 499 	 Performance: 0.56 	 Training loss: 8.22
Gradient step: 524 	 Performance: 0.49 	 Training loss: 8.12
Gradient step: 549 	 Performance: 0.61 	 Training loss: 8.21
Gradient step: 574 	 Performance: 0.59 	 Training loss: 8.18
Gradient step: 599 	 Performance: 0.61 	 Training loss: 8.00
Gradient step: 624 	 Performance: 0.575 	 Training loss: 7.88
Gradient step: 649 	 Performance: 0.615 	 Training loss: 7.88
Gradient step: 674 	 Performance: 0.545 	 Training loss: 7.81
Gradient step: 699 	 Performance: 0.595 	 Training loss: 7.69
Gradient step: 724 	 Performance: 0.575 	 Training loss: 7.72
Gradient step: 749 	 Performance: 0.475 	 Training loss: 7.64
Gradient step: 774 	 Performance: 0.645 	 Training loss: 7.96
Gradient step: 799 	 Performance: 0.57 	 Training loss: 7.47
Gradient step: 824 	 Performance: 0.595 	 Training loss: 7.58
Gradient step: 849 	 Performance: 0.55 	 Training loss: 7.41
Gradient step: 874 	 Performance: 0.63 	 Training loss: 7.47
Gradient step: 899 	 Performance: 0.605 	 Training loss: 7.30
Gradient step: 924 	 Performance: 0.54 	 Training loss: 7.14
Gradient step: 949 	 Performance: 0.485 	 Training loss: 7.02
Gradient step: 974 	 Performance: 0.61 	 Training loss: 6.85
Gradient step: 999 	 Performance: 0.6 	 Training loss: 6.93
Gradient step: 1024 	 Performance: 0.5 	 Training loss: 7.06
Gradient step: 1049 	 Performance: 0.58 	 Training loss: 6.97
Gradient step: 1074 	 Performance: 0.585 	 Training loss: 6.99
Gradient step: 1099 	 Performance: 0.54 	 Training loss: 6.73
Gradient step: 1124 	 Performance: 0.55 	 Training loss: 6.72
Gradient step: 1149 	 Performance: 0.57 	 Training loss: 6.58
Gradient step: 1174 	 Performance: 0.595 	 Training loss: 6.81
Gradient step: 1199 	 Performance: 0.565 	 Training loss: 6.67
Gradient step: 1224 	 Performance: 0.56 	 Training loss: 6.75
Gradient step: 1249 	 Performance: 0.6 	 Training loss: 6.90
Gradient step: 1274 	 Performance: 0.59 	 Training loss: 6.84
Gradient step: 1299 	 Performance: 0.595 	 Training loss: 6.97
Gradient step: 1324 	 Performance: 0.555 	 Training loss: 6.81
Gradient step: 1349 	 Performance: 0.6 	 Training loss: 6.70
Gradient step: 1374 	 Performance: 0.605 	 Training loss: 6.65
Gradient step: 1399 	 Performance: 0.585 	 Training loss: 6.68
Gradient step: 1424 	 Performance: 0.605 	 Training loss: 6.86
Gradient step: 1449 	 Performance: 0.505 	 Training loss: 6.52
Gradient step: 1474 	 Performance: 0.595 	 Training loss: 6.66
Gradient step: 1499 	 Performance: 0.515 	 Training loss: 6.81
Gradient step: 1524 	 Performance: 0.605 	 Training loss: 6.64
Gradient step: 1549 	 Performance: 0.595 	 Training loss: 6.62
Gradient step: 1574 	 Performance: 0.53 	 Training loss: 6.74
Gradient step: 1599 	 Performance: 0.585 	 Training loss: 6.86
Gradient step: 1624 	 Performance: 0.605 	 Training loss: 6.66
Gradient step: 1649 	 Performance: 0.595 	 Training loss: 6.66
Gradient step: 1674 	 Performance: 0.55 	 Training loss: 6.79
Gradient step: 1699 	 Performance: 0.58 	 Training loss: 6.70
Gradient step: 1724 	 Performance: 0.545 	 Training loss: 6.75
Gradient step: 1749 	 Performance: 0.56 	 Training loss: 6.71
