Gradient step: 0 	 Performance: 0.09 	 Training loss: 3.51
Gradient step: 24 	 Performance: 0.075 	 Training loss: 57.84
Gradient step: 49 	 Performance: 0.05 	 Training loss: 36.35
Gradient step: 74 	 Performance: 0.135 	 Training loss: 31.32
Gradient step: 99 	 Performance: 0.24 	 Training loss: 26.20
Gradient step: 124 	 Performance: 0.245 	 Training loss: 23.65
Gradient step: 149 	 Performance: 0.22 	 Training loss: 22.00
Gradient step: 174 	 Performance: 0.235 	 Training loss: 20.60
Gradient step: 199 	 Performance: 0.38 	 Training loss: 19.03
Gradient step: 224 	 Performance: 0.39 	 Training loss: 17.82
Gradient step: 249 	 Performance: 0.435 	 Training loss: 16.41
Gradient step: 274 	 Performance: 0.585 	 Training loss: 15.26
Gradient step: 299 	 Performance: 0.56 	 Training loss: 14.35
Gradient step: 324 	 Performance: 0.615 	 Training loss: 13.40
Gradient step: 349 	 Performance: 0.595 	 Training loss: 13.02
Gradient step: 374 	 Performance: 0.57 	 Training loss: 12.33
Gradient step: 399 	 Performance: 0.64 	 Training loss: 12.17
Gradient step: 424 	 Performance: 0.645 	 Training loss: 11.76
Gradient step: 449 	 Performance: 0.685 	 Training loss: 11.21
Gradient step: 474 	 Performance: 0.665 	 Training loss: 10.83
Gradient step: 499 	 Performance: 0.655 	 Training loss: 10.77
Gradient step: 524 	 Performance: 0.685 	 Training loss: 10.92
Gradient step: 549 	 Performance: 0.765 	 Training loss: 10.45
Gradient step: 574 	 Performance: 0.745 	 Training loss: 10.15
Gradient step: 599 	 Performance: 0.73 	 Training loss: 10.15
Gradient step: 624 	 Performance: 0.78 	 Training loss: 9.94
Gradient step: 649 	 Performance: 0.685 	 Training loss: 9.41
Gradient step: 674 	 Performance: 0.73 	 Training loss: 9.37
Gradient step: 699 	 Performance: 0.695 	 Training loss: 9.79
Gradient step: 724 	 Performance: 0.765 	 Training loss: 9.51
Gradient step: 749 	 Performance: 0.765 	 Training loss: 9.16
Gradient step: 774 	 Performance: 0.785 	 Training loss: 9.31
Gradient step: 799 	 Performance: 0.77 	 Training loss: 9.38
Gradient step: 824 	 Performance: 0.71 	 Training loss: 9.35
Gradient step: 849 	 Performance: 0.785 	 Training loss: 9.08
Gradient step: 874 	 Performance: 0.815 	 Training loss: 8.92
Gradient step: 899 	 Performance: 0.775 	 Training loss: 8.49
Gradient step: 924 	 Performance: 0.785 	 Training loss: 8.75
Gradient step: 949 	 Performance: 0.72 	 Training loss: 8.46
Gradient step: 974 	 Performance: 0.795 	 Training loss: 8.23
Gradient step: 999 	 Performance: 0.79 	 Training loss: 8.41
Gradient step: 1024 	 Performance: 0.795 	 Training loss: 8.43
Gradient step: 1049 	 Performance: 0.825 	 Training loss: 8.36
Gradient step: 1074 	 Performance: 0.76 	 Training loss: 8.04
Gradient step: 1099 	 Performance: 0.82 	 Training loss: 8.49
Gradient step: 1124 	 Performance: 0.805 	 Training loss: 8.25
Gradient step: 1149 	 Performance: 0.77 	 Training loss: 8.55
Gradient step: 1174 	 Performance: 0.845 	 Training loss: 8.04
Gradient step: 1199 	 Performance: 0.815 	 Training loss: 7.84
Gradient step: 1224 	 Performance: 0.78 	 Training loss: 7.78
Gradient step: 1249 	 Performance: 0.8 	 Training loss: 7.81
Gradient step: 1274 	 Performance: 0.79 	 Training loss: 8.45
Gradient step: 1299 	 Performance: 0.795 	 Training loss: 8.14
Gradient step: 1324 	 Performance: 0.725 	 Training loss: 8.00
Gradient step: 1349 	 Performance: 0.81 	 Training loss: 7.80
Gradient step: 1374 	 Performance: 0.82 	 Training loss: 8.03
Gradient step: 1399 	 Performance: 0.795 	 Training loss: 7.32
Gradient step: 1424 	 Performance: 0.845 	 Training loss: 7.61
Gradient step: 1449 	 Performance: 0.825 	 Training loss: 7.73
Gradient step: 1474 	 Performance: 0.8 	 Training loss: 7.03
Gradient step: 1499 	 Performance: 0.805 	 Training loss: 6.64
Gradient step: 1524 	 Performance: 0.81 	 Training loss: 6.70
Gradient step: 1549 	 Performance: 0.87 	 Training loss: 6.65
Gradient step: 1574 	 Performance: 0.8 	 Training loss: 6.65
Gradient step: 1599 	 Performance: 0.8 	 Training loss: 6.56
Gradient step: 1624 	 Performance: 0.875 	 Training loss: 6.46
Gradient step: 1649 	 Performance: 0.855 	 Training loss: 6.59
Gradient step: 1674 	 Performance: 0.875 	 Training loss: 6.61
Gradient step: 1699 	 Performance: 0.825 	 Training loss: 6.42
Gradient step: 1724 	 Performance: 0.855 	 Training loss: 6.49
Gradient step: 1749 	 Performance: 0.865 	 Training loss: 6.30
Gradient step: 1774 	 Performance: 0.865 	 Training loss: 6.57
Gradient step: 1799 	 Performance: 0.84 	 Training loss: 6.42
Gradient step: 1824 	 Performance: 0.865 	 Training loss: 6.52
Gradient step: 1849 	 Performance: 0.845 	 Training loss: 6.41
Gradient step: 1874 	 Performance: 0.81 	 Training loss: 6.48
Gradient step: 1899 	 Performance: 0.875 	 Training loss: 6.42
Gradient step: 1924 	 Performance: 0.87 	 Training loss: 6.29
Gradient step: 1949 	 Performance: 0.84 	 Training loss: 6.42
Gradient step: 1974 	 Performance: 0.88 	 Training loss: 6.17
Gradient step: 1999 	 Performance: 0.87 	 Training loss: 6.18
Gradient step: 2024 	 Performance: 0.855 	 Training loss: 6.26
Gradient step: 2049 	 Performance: 0.85 	 Training loss: 6.20
Gradient step: 2074 	 Performance: 0.845 	 Training loss: 6.29
Gradient step: 2099 	 Performance: 0.825 	 Training loss: 6.05
Gradient step: 2124 	 Performance: 0.885 	 Training loss: 6.28
Gradient step: 2149 	 Performance: 0.88 	 Training loss: 6.44
Gradient step: 2174 	 Performance: 0.815 	 Training loss: 6.14
Gradient step: 2199 	 Performance: 0.885 	 Training loss: 6.46
Gradient step: 2224 	 Performance: 0.87 	 Training loss: 6.07
Gradient step: 2249 	 Performance: 0.87 	 Training loss: 6.31
Gradient step: 2274 	 Performance: 0.815 	 Training loss: 6.25
Gradient step: 2299 	 Performance: 0.865 	 Training loss: 6.12
Gradient step: 2324 	 Performance: 0.835 	 Training loss: 6.23
Gradient step: 2349 	 Performance: 0.87 	 Training loss: 6.37
Gradient step: 2374 	 Performance: 0.825 	 Training loss: 6.12
Gradient step: 2399 	 Performance: 0.85 	 Training loss: 6.42
Gradient step: 2424 	 Performance: 0.855 	 Training loss: 6.22
Gradient step: 2449 	 Performance: 0.855 	 Training loss: 6.40
Gradient step: 2474 	 Performance: 0.885 	 Training loss: 6.23
Gradient step: 2499 	 Performance: 0.855 	 Training loss: 6.25
Gradient step: 2524 	 Performance: 0.865 	 Training loss: 6.35
Gradient step: 2549 	 Performance: 0.865 	 Training loss: 6.15
Gradient step: 2574 	 Performance: 0.845 	 Training loss: 5.96
Gradient step: 2599 	 Performance: 0.895 	 Training loss: 6.38
Gradient step: 2624 	 Performance: 0.855 	 Training loss: 6.17
Gradient step: 2649 	 Performance: 0.855 	 Training loss: 6.09
Gradient step: 2674 	 Performance: 0.845 	 Training loss: 6.39
Gradient step: 2699 	 Performance: 0.85 	 Training loss: 6.09
Gradient step: 2724 	 Performance: 0.855 	 Training loss: 6.18
Gradient step: 2749 	 Performance: 0.895 	 Training loss: 6.12
Gradient step: 2774 	 Performance: 0.85 	 Training loss: 6.33
Gradient step: 2799 	 Performance: 0.83 	 Training loss: 6.20
Gradient step: 2824 	 Performance: 0.84 	 Training loss: 6.18
Gradient step: 2849 	 Performance: 0.82 	 Training loss: 6.64
Gradient step: 2874 	 Performance: 0.86 	 Training loss: 6.16
Gradient step: 2899 	 Performance: 0.8 	 Training loss: 6.20
Gradient step: 2924 	 Performance: 0.835 	 Training loss: 6.17
Gradient step: 2949 	 Performance: 0.855 	 Training loss: 6.17
Gradient step: 2974 	 Performance: 0.88 	 Training loss: 6.38
Gradient step: 2999 	 Performance: 0.835 	 Training loss: 6.27
Gradient step: 3024 	 Performance: 0.855 	 Training loss: 6.32
Gradient step: 3049 	 Performance: 0.85 	 Training loss: 6.28
Gradient step: 3074 	 Performance: 0.835 	 Training loss: 6.09
Gradient step: 3099 	 Performance: 0.87 	 Training loss: 6.23
Gradient step: 3124 	 Performance: 0.82 	 Training loss: 6.20
Gradient step: 3149 	 Performance: 0.865 	 Training loss: 6.29
Gradient step: 3174 	 Performance: 0.845 	 Training loss: 6.18
Gradient step: 3199 	 Performance: 0.845 	 Training loss: 6.02
Gradient step: 3224 	 Performance: 0.815 	 Training loss: 6.18
Gradient step: 3249 	 Performance: 0.87 	 Training loss: 6.31
Gradient step: 3274 	 Performance: 0.835 	 Training loss: 6.24
Gradient step: 3299 	 Performance: 0.82 	 Training loss: 6.21
Gradient step: 3324 	 Performance: 0.875 	 Training loss: 6.22
Gradient step: 3349 	 Performance: 0.85 	 Training loss: 6.23
Gradient step: 3374 	 Performance: 0.905 	 Training loss: 6.31
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/multidmseql/None' created successfully!
Gradient step: 0 	 Performance: 0.085 	 Training loss: 2.96
Gradient step: 24 	 Performance: 0.055 	 Training loss: 43.36
Gradient step: 49 	 Performance: 0.225 	 Training loss: 30.44
Gradient step: 74 	 Performance: 0.285 	 Training loss: 23.32
Gradient step: 99 	 Performance: 0.44 	 Training loss: 18.83
Gradient step: 124 	 Performance: 0.5 	 Training loss: 16.72
Gradient step: 149 	 Performance: 0.485 	 Training loss: 15.45
Gradient step: 174 	 Performance: 0.435 	 Training loss: 14.51
Gradient step: 199 	 Performance: 0.52 	 Training loss: 14.23
Gradient step: 224 	 Performance: 0.535 	 Training loss: 13.59
Gradient step: 249 	 Performance: 0.58 	 Training loss: 13.18
Gradient step: 274 	 Performance: 0.625 	 Training loss: 12.61
Gradient step: 299 	 Performance: 0.595 	 Training loss: 12.39
Gradient step: 324 	 Performance: 0.625 	 Training loss: 12.06
Gradient step: 349 	 Performance: 0.645 	 Training loss: 11.82
Gradient step: 374 	 Performance: 0.53 	 Training loss: 11.69
Gradient step: 399 	 Performance: 0.65 	 Training loss: 11.01
Gradient step: 424 	 Performance: 0.735 	 Training loss: 11.19
Gradient step: 449 	 Performance: 0.695 	 Training loss: 10.81
Gradient step: 474 	 Performance: 0.69 	 Training loss: 10.89
Gradient step: 499 	 Performance: 0.715 	 Training loss: 10.95
Gradient step: 524 	 Performance: 0.685 	 Training loss: 10.71
Gradient step: 549 	 Performance: 0.695 	 Training loss: 10.52
Gradient step: 574 	 Performance: 0.76 	 Training loss: 10.37
Gradient step: 599 	 Performance: 0.65 	 Training loss: 10.18
Gradient step: 624 	 Performance: 0.81 	 Training loss: 9.89
Gradient step: 649 	 Performance: 0.67 	 Training loss: 10.02
Gradient step: 674 	 Performance: 0.735 	 Training loss: 10.26
Gradient step: 699 	 Performance: 0.755 	 Training loss: 9.66
Gradient step: 724 	 Performance: 0.71 	 Training loss: 9.55
Gradient step: 749 	 Performance: 0.72 	 Training loss: 9.51
Gradient step: 774 	 Performance: 0.75 	 Training loss: 9.35
Gradient step: 799 	 Performance: 0.72 	 Training loss: 9.73
Gradient step: 824 	 Performance: 0.78 	 Training loss: 9.36
Gradient step: 849 	 Performance: 0.715 	 Training loss: 9.38
