Gradient step: 0 	 Performance: 0.06 	 Training loss: 3.94
Gradient step: 24 	 Performance: 0.055 	 Training loss: 19.74
Gradient step: 49 	 Performance: 0.07 	 Training loss: 14.94
Gradient step: 74 	 Performance: 0.07 	 Training loss: 13.97
Gradient step: 99 	 Performance: 0.09 	 Training loss: 13.22
Gradient step: 124 	 Performance: 0.06 	 Training loss: 12.25
Gradient step: 149 	 Performance: 0.075 	 Training loss: 11.01
Gradient step: 174 	 Performance: 0.085 	 Training loss: 9.46
Gradient step: 199 	 Performance: 0.075 	 Training loss: 7.52
Gradient step: 224 	 Performance: 0.115 	 Training loss: 6.53
Gradient step: 249 	 Performance: 0.27 	 Training loss: 6.03
Gradient step: 274 	 Performance: 0.335 	 Training loss: 5.64
Gradient step: 299 	 Performance: 0.39 	 Training loss: 5.39
Gradient step: 324 	 Performance: 0.405 	 Training loss: 5.00
Gradient step: 349 	 Performance: 0.405 	 Training loss: 4.78
Gradient step: 374 	 Performance: 0.575 	 Training loss: 4.54
Gradient step: 399 	 Performance: 0.505 	 Training loss: 4.35
Gradient step: 424 	 Performance: 0.565 	 Training loss: 4.18
Gradient step: 449 	 Performance: 0.67 	 Training loss: 4.00
Gradient step: 474 	 Performance: 0.65 	 Training loss: 3.74
Gradient step: 499 	 Performance: 0.74 	 Training loss: 3.58
Gradient step: 524 	 Performance: 0.64 	 Training loss: 3.43
Gradient step: 549 	 Performance: 0.76 	 Training loss: 3.27
Gradient step: 574 	 Performance: 0.83 	 Training loss: 3.15
Gradient step: 599 	 Performance: 0.765 	 Training loss: 2.94
Gradient step: 624 	 Performance: 0.76 	 Training loss: 2.82
Gradient step: 649 	 Performance: 0.85 	 Training loss: 2.67
Gradient step: 674 	 Performance: 0.855 	 Training loss: 2.56
Gradient step: 699 	 Performance: 0.875 	 Training loss: 2.45
Gradient step: 724 	 Performance: 0.85 	 Training loss: 2.31
Gradient step: 749 	 Performance: 0.86 	 Training loss: 2.26
Gradient step: 774 	 Performance: 0.885 	 Training loss: 2.10
Gradient step: 799 	 Performance: 0.91 	 Training loss: 2.03
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2intl/None' created successfully!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 3.02
Gradient step: 24 	 Performance: 0.035 	 Training loss: 19.75
Gradient step: 49 	 Performance: 0.075 	 Training loss: 14.73
Gradient step: 74 	 Performance: 0.035 	 Training loss: 12.52
Gradient step: 99 	 Performance: 0.06 	 Training loss: 10.27
Gradient step: 124 	 Performance: 0.07 	 Training loss: 8.98
Gradient step: 149 	 Performance: 0.075 	 Training loss: 7.92
Gradient step: 174 	 Performance: 0.07 	 Training loss: 7.10
Gradient step: 199 	 Performance: 0.195 	 Training loss: 6.55
Gradient step: 224 	 Performance: 0.29 	 Training loss: 6.01
Gradient step: 249 	 Performance: 0.22 	 Training loss: 5.47
Gradient step: 274 	 Performance: 0.395 	 Training loss: 4.92
Gradient step: 299 	 Performance: 0.47 	 Training loss: 4.51
Gradient step: 324 	 Performance: 0.545 	 Training loss: 4.20
Gradient step: 349 	 Performance: 0.615 	 Training loss: 3.93
Gradient step: 374 	 Performance: 0.645 	 Training loss: 3.64
Gradient step: 399 	 Performance: 0.68 	 Training loss: 3.46
Gradient step: 424 	 Performance: 0.64 	 Training loss: 3.24
Gradient step: 449 	 Performance: 0.76 	 Training loss: 3.02
Gradient step: 474 	 Performance: 0.72 	 Training loss: 2.86
Gradient step: 499 	 Performance: 0.765 	 Training loss: 2.74
Gradient step: 524 	 Performance: 0.82 	 Training loss: 2.53
Gradient step: 549 	 Performance: 0.835 	 Training loss: 2.37
Gradient step: 574 	 Performance: 0.79 	 Training loss: 2.23
Gradient step: 599 	 Performance: 0.805 	 Training loss: 2.15
Gradient step: 624 	 Performance: 0.805 	 Training loss: 2.00
Gradient step: 649 	 Performance: 0.88 	 Training loss: 1.95
Gradient step: 674 	 Performance: 0.87 	 Training loss: 1.84
Gradient step: 699 	 Performance: 0.89 	 Training loss: 1.74
Gradient step: 724 	 Performance: 0.885 	 Training loss: 1.66
Gradient step: 749 	 Performance: 0.885 	 Training loss: 1.58
Gradient step: 774 	 Performance: 0.89 	 Training loss: 1.53
Gradient step: 799 	 Performance: 0.9 	 Training loss: 1.45
