Gradient step: 0 	 Performance: 0.075 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.075 	 Training loss: 42.43
Gradient step: 49 	 Performance: 0.06 	 Training loss: 39.28
Gradient step: 74 	 Performance: 0.05 	 Training loss: 33.63
Gradient step: 99 	 Performance: 0.07 	 Training loss: 28.29
Gradient step: 124 	 Performance: 0.05 	 Training loss: 26.12
Gradient step: 149 	 Performance: 0.06 	 Training loss: 24.19
Gradient step: 174 	 Performance: 0.06 	 Training loss: 22.37
Gradient step: 199 	 Performance: 0.075 	 Training loss: 20.39
Gradient step: 224 	 Performance: 0.065 	 Training loss: 18.51
Gradient step: 249 	 Performance: 0.04 	 Training loss: 16.65
Gradient step: 274 	 Performance: 0.16 	 Training loss: 14.92
Gradient step: 299 	 Performance: 0.33 	 Training loss: 12.98
Gradient step: 324 	 Performance: 0.47 	 Training loss: 11.42
Gradient step: 349 	 Performance: 0.495 	 Training loss: 9.74
Gradient step: 374 	 Performance: 0.61 	 Training loss: 8.50
Gradient step: 399 	 Performance: 0.485 	 Training loss: 7.33
Gradient step: 424 	 Performance: 0.815 	 Training loss: 6.54
Gradient step: 449 	 Performance: 0.735 	 Training loss: 6.38
Gradient step: 474 	 Performance: 0.675 	 Training loss: 4.96
Gradient step: 499 	 Performance: 0.83 	 Training loss: 4.23
Gradient step: 524 	 Performance: 0.785 	 Training loss: 3.68
Gradient step: 549 	 Performance: 0.715 	 Training loss: 4.23
Gradient step: 574 	 Performance: 0.9 	 Training loss: 2.94
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/antiseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.06 	 Training loss: 2.90
Gradient step: 24 	 Performance: 0.07 	 Training loss: 42.13
Gradient step: 49 	 Performance: 0.055 	 Training loss: 33.01
Gradient step: 74 	 Performance: 0.115 	 Training loss: 29.09
Gradient step: 99 	 Performance: 0.07 	 Training loss: 27.34
Gradient step: 124 	 Performance: 0.115 	 Training loss: 23.85
Gradient step: 149 	 Performance: 0.325 	 Training loss: 17.64
Gradient step: 174 	 Performance: 0.555 	 Training loss: 12.92
Gradient step: 199 	 Performance: 0.855 	 Training loss: 10.27
Gradient step: 224 	 Performance: 0.855 	 Training loss: 8.51
Gradient step: 249 	 Performance: 0.895 	 Training loss: 7.15
Gradient step: 274 	 Performance: 0.925 	 Training loss: 6.09
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/antiseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.035 	 Training loss: 3.03
Gradient step: 24 	 Performance: 0.04 	 Training loss: 42.36
Gradient step: 49 	 Performance: 0.045 	 Training loss: 39.14
Gradient step: 74 	 Performance: 0.07 	 Training loss: 33.80
Gradient step: 99 	 Performance: 0.04 	 Training loss: 28.33
Gradient step: 124 	 Performance: 0.055 	 Training loss: 26.16
Gradient step: 149 	 Performance: 0.085 	 Training loss: 24.27
Gradient step: 174 	 Performance: 0.06 	 Training loss: 22.29
Gradient step: 199 	 Performance: 0.085 	 Training loss: 20.38
Gradient step: 224 	 Performance: 0.09 	 Training loss: 18.40
Gradient step: 249 	 Performance: 0.05 	 Training loss: 16.71
Gradient step: 274 	 Performance: 0.155 	 Training loss: 15.08
Gradient step: 299 	 Performance: 0.3 	 Training loss: 13.43
Gradient step: 324 	 Performance: 0.435 	 Training loss: 11.64
Gradient step: 349 	 Performance: 0.505 	 Training loss: 10.32
Gradient step: 374 	 Performance: 0.625 	 Training loss: 9.05
Gradient step: 399 	 Performance: 0.555 	 Training loss: 7.83
Gradient step: 424 	 Performance: 0.59 	 Training loss: 7.67
Gradient step: 449 	 Performance: 0.63 	 Training loss: 6.42
Gradient step: 474 	 Performance: 0.655 	 Training loss: 5.30
Gradient step: 499 	 Performance: 0.67 	 Training loss: 4.63
Gradient step: 524 	 Performance: 0.84 	 Training loss: 4.77
Gradient step: 549 	 Performance: 0.865 	 Training loss: 3.92
Gradient step: 574 	 Performance: 0.865 	 Training loss: 3.29
Gradient step: 599 	 Performance: 0.92 	 Training loss: 3.25
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/antiseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.065 	 Training loss: 2.90
Gradient step: 24 	 Performance: 0.045 	 Training loss: 42.00
Gradient step: 49 	 Performance: 0.07 	 Training loss: 32.86
Gradient step: 74 	 Performance: 0.06 	 Training loss: 29.04
Gradient step: 99 	 Performance: 0.045 	 Training loss: 27.28
Gradient step: 124 	 Performance: 0.095 	 Training loss: 23.83
Gradient step: 149 	 Performance: 0.23 	 Training loss: 17.58
Gradient step: 174 	 Performance: 0.63 	 Training loss: 12.81
Gradient step: 199 	 Performance: 0.86 	 Training loss: 10.26
Gradient step: 224 	 Performance: 0.855 	 Training loss: 8.56
Gradient step: 249 	 Performance: 0.935 	 Training loss: 7.26
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/antiseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.05 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.065 	 Training loss: 42.55
Gradient step: 49 	 Performance: 0.06 	 Training loss: 39.42
Gradient step: 74 	 Performance: 0.05 	 Training loss: 34.14
Gradient step: 99 	 Performance: 0.055 	 Training loss: 28.51
Gradient step: 124 	 Performance: 0.07 	 Training loss: 26.31
Gradient step: 149 	 Performance: 0.1 	 Training loss: 24.35
Gradient step: 174 	 Performance: 0.08 	 Training loss: 22.67
Gradient step: 199 	 Performance: 0.055 	 Training loss: 20.59
Gradient step: 224 	 Performance: 0.05 	 Training loss: 18.74
Gradient step: 249 	 Performance: 0.045 	 Training loss: 16.94
Gradient step: 274 	 Performance: 0.105 	 Training loss: 15.26
Gradient step: 299 	 Performance: 0.26 	 Training loss: 13.67
Gradient step: 324 	 Performance: 0.395 	 Training loss: 12.28
Gradient step: 349 	 Performance: 0.43 	 Training loss: 11.21
Gradient step: 374 	 Performance: 0.46 	 Training loss: 11.14
Gradient step: 399 	 Performance: 0.595 	 Training loss: 8.97
Gradient step: 424 	 Performance: 0.61 	 Training loss: 7.76
Gradient step: 449 	 Performance: 0.605 	 Training loss: 6.77
Gradient step: 474 	 Performance: 0.62 	 Training loss: 6.41
Gradient step: 499 	 Performance: 0.615 	 Training loss: 5.22
Gradient step: 524 	 Performance: 0.77 	 Training loss: 4.55
Gradient step: 549 	 Performance: 0.62 	 Training loss: 8.88
Gradient step: 574 	 Performance: 0.74 	 Training loss: 5.44
Gradient step: 599 	 Performance: 0.76 	 Training loss: 4.31
Gradient step: 624 	 Performance: 0.78 	 Training loss: 3.59
Gradient step: 649 	 Performance: 0.84 	 Training loss: 3.17
Gradient step: 674 	 Performance: 0.92 	 Training loss: 2.70
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/antiseqr/None' created successfully!
