Gradient step: 0 	 Performance: 0.095 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.065 	 Training loss: 45.41
Gradient step: 49 	 Performance: 0.055 	 Training loss: 23.36
Gradient step: 74 	 Performance: 0.075 	 Training loss: 20.84
Gradient step: 99 	 Performance: 0.075 	 Training loss: 19.47
Gradient step: 124 	 Performance: 0.105 	 Training loss: 18.16
Gradient step: 149 	 Performance: 0.125 	 Training loss: 17.04
Gradient step: 174 	 Performance: 0.16 	 Training loss: 15.81
Gradient step: 199 	 Performance: 0.24 	 Training loss: 14.24
Gradient step: 224 	 Performance: 0.335 	 Training loss: 13.22
Gradient step: 249 	 Performance: 0.31 	 Training loss: 12.12
Gradient step: 274 	 Performance: 0.39 	 Training loss: 11.47
Gradient step: 299 	 Performance: 0.405 	 Training loss: 10.44
Gradient step: 324 	 Performance: 0.45 	 Training loss: 9.93
Gradient step: 349 	 Performance: 0.52 	 Training loss: 9.09
Gradient step: 374 	 Performance: 0.555 	 Training loss: 8.69
Gradient step: 399 	 Performance: 0.67 	 Training loss: 7.89
Gradient step: 424 	 Performance: 0.6 	 Training loss: 7.06
Gradient step: 449 	 Performance: 0.73 	 Training loss: 7.05
Gradient step: 474 	 Performance: 0.755 	 Training loss: 6.72
Gradient step: 499 	 Performance: 0.775 	 Training loss: 6.26
Gradient step: 524 	 Performance: 0.61 	 Training loss: 5.72
Gradient step: 549 	 Performance: 0.8 	 Training loss: 5.58
Gradient step: 574 	 Performance: 0.89 	 Training loss: 5.37
Gradient step: 599 	 Performance: 0.755 	 Training loss: 4.74
Gradient step: 624 	 Performance: 0.76 	 Training loss: 4.62
Gradient step: 649 	 Performance: 0.805 	 Training loss: 3.90
Gradient step: 674 	 Performance: 0.78 	 Training loss: 4.82
Gradient step: 699 	 Performance: 0.87 	 Training loss: 3.65
Gradient step: 724 	 Performance: 0.83 	 Training loss: 4.81
Gradient step: 749 	 Performance: 0.865 	 Training loss: 3.37
Gradient step: 774 	 Performance: 0.9 	 Training loss: 2.82
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dlydm2seqr/None' already exists!
Gradient step: 0 	 Performance: 0.045 	 Training loss: 3.06
Gradient step: 24 	 Performance: 0.065 	 Training loss: 32.57
Gradient step: 49 	 Performance: 0.075 	 Training loss: 22.09
Gradient step: 74 	 Performance: 0.13 	 Training loss: 18.22
Gradient step: 99 	 Performance: 0.24 	 Training loss: 15.04
Gradient step: 124 	 Performance: 0.195 	 Training loss: 13.24
Gradient step: 149 	 Performance: 0.395 	 Training loss: 12.29
Gradient step: 174 	 Performance: 0.44 	 Training loss: 11.21
Gradient step: 199 	 Performance: 0.46 	 Training loss: 9.59
Gradient step: 224 	 Performance: 0.485 	 Training loss: 8.12
Gradient step: 249 	 Performance: 0.57 	 Training loss: 7.25
Gradient step: 274 	 Performance: 0.555 	 Training loss: 6.43
Gradient step: 299 	 Performance: 0.66 	 Training loss: 5.91
Gradient step: 324 	 Performance: 0.635 	 Training loss: 5.49
Gradient step: 349 	 Performance: 0.65 	 Training loss: 5.24
Gradient step: 374 	 Performance: 0.81 	 Training loss: 5.18
Gradient step: 399 	 Performance: 0.75 	 Training loss: 4.41
Gradient step: 424 	 Performance: 0.74 	 Training loss: 4.23
Gradient step: 449 	 Performance: 0.825 	 Training loss: 3.85
Gradient step: 474 	 Performance: 0.84 	 Training loss: 3.70
Gradient step: 499 	 Performance: 0.82 	 Training loss: 3.65
Gradient step: 524 	 Performance: 0.895 	 Training loss: 3.54
Gradient step: 549 	 Performance: 0.82 	 Training loss: 3.52
Gradient step: 574 	 Performance: 0.885 	 Training loss: 3.42
Gradient step: 599 	 Performance: 0.89 	 Training loss: 2.77
Gradient step: 624 	 Performance: 0.92 	 Training loss: 2.82
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2seqr/conformal' already exists!
Gradient step: 0 	 Performance: 0.055 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.06 	 Training loss: 48.18
Gradient step: 49 	 Performance: 0.08 	 Training loss: 23.80
Gradient step: 74 	 Performance: 0.05 	 Training loss: 20.96
Gradient step: 99 	 Performance: 0.08 	 Training loss: 19.54
Gradient step: 124 	 Performance: 0.115 	 Training loss: 18.35
Gradient step: 149 	 Performance: 0.105 	 Training loss: 17.23
Gradient step: 174 	 Performance: 0.255 	 Training loss: 15.67
Gradient step: 199 	 Performance: 0.225 	 Training loss: 14.64
Gradient step: 224 	 Performance: 0.355 	 Training loss: 13.76
Gradient step: 249 	 Performance: 0.4 	 Training loss: 12.49
Gradient step: 274 	 Performance: 0.335 	 Training loss: 11.62
Gradient step: 299 	 Performance: 0.34 	 Training loss: 11.31
Gradient step: 324 	 Performance: 0.455 	 Training loss: 10.35
Gradient step: 349 	 Performance: 0.44 	 Training loss: 9.83
Gradient step: 374 	 Performance: 0.515 	 Training loss: 9.01
Gradient step: 399 	 Performance: 0.54 	 Training loss: 8.46
Gradient step: 424 	 Performance: 0.555 	 Training loss: 7.80
Gradient step: 449 	 Performance: 0.735 	 Training loss: 7.39
Gradient step: 474 	 Performance: 0.66 	 Training loss: 6.51
Gradient step: 499 	 Performance: 0.67 	 Training loss: 6.32
Gradient step: 524 	 Performance: 0.775 	 Training loss: 5.76
Gradient step: 549 	 Performance: 0.715 	 Training loss: 6.24
Gradient step: 574 	 Performance: 0.825 	 Training loss: 4.95
Gradient step: 599 	 Performance: 0.665 	 Training loss: 4.67
Gradient step: 624 	 Performance: 0.835 	 Training loss: 5.00
Gradient step: 649 	 Performance: 0.74 	 Training loss: 4.10
Gradient step: 674 	 Performance: 0.83 	 Training loss: 3.84
Gradient step: 699 	 Performance: 0.885 	 Training loss: 3.52
Gradient step: 724 	 Performance: 0.77 	 Training loss: 3.52
Gradient step: 749 	 Performance: 0.855 	 Training loss: 4.32
Gradient step: 774 	 Performance: 0.84 	 Training loss: 4.14
Gradient step: 799 	 Performance: 0.9 	 Training loss: 2.93
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dlydm2seqr/None' already exists!
Gradient step: 0 	 Performance: 0.095 	 Training loss: 3.06
Gradient step: 24 	 Performance: 0.055 	 Training loss: 34.06
Gradient step: 49 	 Performance: 0.045 	 Training loss: 23.16
Gradient step: 74 	 Performance: 0.115 	 Training loss: 19.29
Gradient step: 99 	 Performance: 0.165 	 Training loss: 15.57
Gradient step: 124 	 Performance: 0.26 	 Training loss: 13.55
Gradient step: 149 	 Performance: 0.345 	 Training loss: 12.40
Gradient step: 174 	 Performance: 0.45 	 Training loss: 10.66
Gradient step: 199 	 Performance: 0.445 	 Training loss: 8.85
Gradient step: 224 	 Performance: 0.54 	 Training loss: 7.90
Gradient step: 249 	 Performance: 0.56 	 Training loss: 7.24
Gradient step: 274 	 Performance: 0.66 	 Training loss: 6.58
Gradient step: 299 	 Performance: 0.655 	 Training loss: 6.08
Gradient step: 324 	 Performance: 0.735 	 Training loss: 5.95
Gradient step: 349 	 Performance: 0.655 	 Training loss: 5.75
Gradient step: 374 	 Performance: 0.665 	 Training loss: 5.25
Gradient step: 399 	 Performance: 0.8 	 Training loss: 4.96
Gradient step: 424 	 Performance: 0.66 	 Training loss: 4.86
Gradient step: 449 	 Performance: 0.705 	 Training loss: 4.70
Gradient step: 474 	 Performance: 0.795 	 Training loss: 4.31
Gradient step: 499 	 Performance: 0.66 	 Training loss: 4.01
Gradient step: 524 	 Performance: 0.685 	 Training loss: 4.14
Gradient step: 549 	 Performance: 0.86 	 Training loss: 3.78
Gradient step: 574 	 Performance: 0.85 	 Training loss: 3.34
Gradient step: 599 	 Performance: 0.845 	 Training loss: 3.26
Gradient step: 624 	 Performance: 0.905 	 Training loss: 3.26
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2seqr/conformal' already exists!
Gradient step: 0 	 Performance: 0.08 	 Training loss: 2.99
Gradient step: 24 	 Performance: 0.07 	 Training loss: 48.56
Gradient step: 49 	 Performance: 0.075 	 Training loss: 23.98
Gradient step: 74 	 Performance: 0.035 	 Training loss: 21.03
Gradient step: 99 	 Performance: 0.04 	 Training loss: 19.69
Gradient step: 124 	 Performance: 0.045 	 Training loss: 18.52
Gradient step: 149 	 Performance: 0.21 	 Training loss: 17.17
Gradient step: 174 	 Performance: 0.155 	 Training loss: 15.96
Gradient step: 199 	 Performance: 0.255 	 Training loss: 14.80
Gradient step: 224 	 Performance: 0.285 	 Training loss: 13.63
Gradient step: 249 	 Performance: 0.28 	 Training loss: 13.06
Gradient step: 274 	 Performance: 0.38 	 Training loss: 12.03
Gradient step: 299 	 Performance: 0.275 	 Training loss: 11.41
Gradient step: 324 	 Performance: 0.425 	 Training loss: 10.73
Gradient step: 349 	 Performance: 0.37 	 Training loss: 10.10
Gradient step: 374 	 Performance: 0.395 	 Training loss: 9.20
Gradient step: 399 	 Performance: 0.55 	 Training loss: 8.73
Gradient step: 424 	 Performance: 0.66 	 Training loss: 8.14
Gradient step: 449 	 Performance: 0.615 	 Training loss: 7.43
Gradient step: 474 	 Performance: 0.615 	 Training loss: 7.23
Gradient step: 499 	 Performance: 0.765 	 Training loss: 6.39
Gradient step: 524 	 Performance: 0.785 	 Training loss: 6.04
Gradient step: 549 	 Performance: 0.59 	 Training loss: 5.55
Gradient step: 574 	 Performance: 0.66 	 Training loss: 5.43
Gradient step: 599 	 Performance: 0.77 	 Training loss: 5.31
Gradient step: 624 	 Performance: 0.76 	 Training loss: 4.88
Gradient step: 649 	 Performance: 0.77 	 Training loss: 4.43
Gradient step: 674 	 Performance: 0.84 	 Training loss: 4.45
Gradient step: 699 	 Performance: 0.85 	 Training loss: 4.14
Gradient step: 724 	 Performance: 0.905 	 Training loss: 3.64
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dlydm2seqr/None' already exists!
