Gradient step: 0 	 Performance: 0.465 	 Training loss: 3.25
Gradient step: 24 	 Performance: 0.595 	 Training loss: 25.03
Gradient step: 49 	 Performance: 0.555 	 Training loss: 15.40
Gradient step: 74 	 Performance: 0.53 	 Training loss: 13.41
Gradient step: 99 	 Performance: 0.555 	 Training loss: 10.33
Gradient step: 124 	 Performance: 0.55 	 Training loss: 8.03
Gradient step: 149 	 Performance: 0.53 	 Training loss: 6.71
Gradient step: 174 	 Performance: 0.685 	 Training loss: 5.45
Gradient step: 199 	 Performance: 0.67 	 Training loss: 4.60
Gradient step: 224 	 Performance: 0.755 	 Training loss: 3.67
Gradient step: 249 	 Performance: 0.835 	 Training loss: 3.55
Gradient step: 274 	 Performance: 0.935 	 Training loss: 2.61
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/None/dmcseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.51 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.535 	 Training loss: 27.24
Gradient step: 49 	 Performance: 0.565 	 Training loss: 17.38
Gradient step: 74 	 Performance: 0.535 	 Training loss: 15.15
Gradient step: 99 	 Performance: 0.58 	 Training loss: 13.74
Gradient step: 124 	 Performance: 0.47 	 Training loss: 11.77
Gradient step: 149 	 Performance: 0.535 	 Training loss: 9.58
Gradient step: 174 	 Performance: 0.545 	 Training loss: 7.79
Gradient step: 199 	 Performance: 0.635 	 Training loss: 6.34
Gradient step: 224 	 Performance: 0.63 	 Training loss: 5.56
Gradient step: 249 	 Performance: 0.775 	 Training loss: 4.76
Gradient step: 274 	 Performance: 0.635 	 Training loss: 4.23
Gradient step: 299 	 Performance: 0.79 	 Training loss: 4.35
Gradient step: 324 	 Performance: 0.765 	 Training loss: 3.58
Gradient step: 349 	 Performance: 0.86 	 Training loss: 2.91
Gradient step: 374 	 Performance: 0.94 	 Training loss: 2.69
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dmcseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.515 	 Training loss: 3.25
Gradient step: 24 	 Performance: 0.6 	 Training loss: 25.20
Gradient step: 49 	 Performance: 0.535 	 Training loss: 15.63
Gradient step: 74 	 Performance: 0.51 	 Training loss: 13.16
Gradient step: 99 	 Performance: 0.645 	 Training loss: 10.39
Gradient step: 124 	 Performance: 0.545 	 Training loss: 8.58
Gradient step: 149 	 Performance: 0.67 	 Training loss: 6.53
Gradient step: 174 	 Performance: 0.63 	 Training loss: 5.39
Gradient step: 199 	 Performance: 0.73 	 Training loss: 4.82
Gradient step: 224 	 Performance: 0.795 	 Training loss: 3.92
Gradient step: 249 	 Performance: 0.76 	 Training loss: 3.71
Gradient step: 274 	 Performance: 0.895 	 Training loss: 2.98
Gradient step: 299 	 Performance: 0.715 	 Training loss: 2.34
Gradient step: 324 	 Performance: 0.91 	 Training loss: 1.95
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/sym/dmcseqr/None' created successfully!
Gradient step: 0 	 Performance: 0.53 	 Training loss: 3.01
Gradient step: 24 	 Performance: 0.55 	 Training loss: 26.71
Gradient step: 49 	 Performance: 0.5 	 Training loss: 17.36
Gradient step: 74 	 Performance: 0.52 	 Training loss: 14.82
Gradient step: 99 	 Performance: 0.46 	 Training loss: 13.38
Gradient step: 124 	 Performance: 0.59 	 Training loss: 11.84
Gradient step: 149 	 Performance: 0.56 	 Training loss: 9.47
Gradient step: 174 	 Performance: 0.53 	 Training loss: 7.25
Gradient step: 199 	 Performance: 0.485 	 Training loss: 5.87
Gradient step: 224 	 Performance: 0.655 	 Training loss: 5.20
Gradient step: 249 	 Performance: 0.745 	 Training loss: 4.38
Gradient step: 274 	 Performance: 0.715 	 Training loss: 3.87
Gradient step: 299 	 Performance: 0.705 	 Training loss: 3.42
Gradient step: 324 	 Performance: 0.78 	 Training loss: 3.16
Gradient step: 349 	 Performance: 0.76 	 Training loss: 2.83
Gradient step: 374 	 Performance: 0.755 	 Training loss: 2.51
Gradient step: 399 	 Performance: 0.765 	 Training loss: 2.29
Gradient step: 424 	 Performance: 0.85 	 Training loss: 1.92
Gradient step: 449 	 Performance: 0.87 	 Training loss: 1.96
Gradient step: 474 	 Performance: 0.845 	 Training loss: 1.87
Gradient step: 499 	 Performance: 0.81 	 Training loss: 1.60
Gradient step: 524 	 Performance: 0.81 	 Training loss: 1.51
Gradient step: 549 	 Performance: 0.86 	 Training loss: 1.89
Gradient step: 574 	 Performance: 0.925 	 Training loss: 1.52
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dmcseqr/conformal' created successfully!
Gradient step: 0 	 Performance: 0.49 	 Training loss: 3.26
Gradient step: 24 	 Performance: 0.545 	 Training loss: 23.81
Gradient step: 49 	 Performance: 0.5 	 Training loss: 15.29
Gradient step: 74 	 Performance: 0.49 	 Training loss: 13.05
Gradient step: 99 	 Performance: 0.495 	 Training loss: 9.72
Gradient step: 124 	 Performance: 0.545 	 Training loss: 7.59
Gradient step: 149 	 Performance: 0.61 	 Training loss: 6.16
Gradient step: 174 	 Performance: 0.71 	 Training loss: 5.19
Gradient step: 199 	 Performance: 0.695 	 Training loss: 4.23
Gradient step: 224 	 Performance: 0.865 	 Training loss: 3.51
Gradient step: 249 	 Performance: 0.875 	 Training loss: 3.09
Gradient step: 274 	 Performance: 0.845 	 Training loss: 2.22
Gradient step: 299 	 Performance: 0.94 	 Training loss: 1.86
Folder '/om2/user/leokoz8/code/rnns-of-rnns/models/spectral/dmcseqr/None' created successfully!
