Gradient step: 0 	 Performance: 0.33 	 Training loss: 3.04
Gradient step: 24 	 Performance: 0.51 	 Training loss: 24.90
Gradient step: 49 	 Performance: 0.535 	 Training loss: 20.26
Gradient step: 74 	 Performance: 0.475 	 Training loss: 18.99
Gradient step: 99 	 Performance: 0.54 	 Training loss: 17.36
Gradient step: 124 	 Performance: 0.46 	 Training loss: 16.27
Gradient step: 149 	 Performance: 0.52 	 Training loss: 15.60
Gradient step: 174 	 Performance: 0.555 	 Training loss: 15.15
Gradient step: 199 	 Performance: 0.525 	 Training loss: 15.22
Gradient step: 224 	 Performance: 0.52 	 Training loss: 14.86
Gradient step: 249 	 Performance: 0.475 	 Training loss: 15.17
Gradient step: 274 	 Performance: 0.555 	 Training loss: 14.31
Gradient step: 299 	 Performance: 0.515 	 Training loss: 14.33
Gradient step: 324 	 Performance: 0.565 	 Training loss: 13.65
Gradient step: 349 	 Performance: 0.43 	 Training loss: 13.03
Gradient step: 374 	 Performance: 0.58 	 Training loss: 12.49
Gradient step: 399 	 Performance: 0.515 	 Training loss: 11.69
Gradient step: 424 	 Performance: 0.54 	 Training loss: 11.63
Gradient step: 449 	 Performance: 0.545 	 Training loss: 11.13
Gradient step: 474 	 Performance: 0.565 	 Training loss: 10.67
Gradient step: 499 	 Performance: 0.545 	 Training loss: 10.63
Gradient step: 524 	 Performance: 0.485 	 Training loss: 10.34
Gradient step: 549 	 Performance: 0.555 	 Training loss: 10.14
Gradient step: 574 	 Performance: 0.545 	 Training loss: 9.97
Gradient step: 599 	 Performance: 0.46 	 Training loss: 9.70
Gradient step: 624 	 Performance: 0.51 	 Training loss: 9.63
Gradient step: 649 	 Performance: 0.55 	 Training loss: 9.25
Gradient step: 674 	 Performance: 0.52 	 Training loss: 9.29
Gradient step: 699 	 Performance: 0.495 	 Training loss: 9.17
Gradient step: 724 	 Performance: 0.55 	 Training loss: 9.18
Gradient step: 749 	 Performance: 0.48 	 Training loss: 9.35
Gradient step: 774 	 Performance: 0.64 	 Training loss: 9.40
Gradient step: 799 	 Performance: 0.525 	 Training loss: 9.22
Gradient step: 824 	 Performance: 0.525 	 Training loss: 9.14
Gradient step: 849 	 Performance: 0.5 	 Training loss: 9.29
Gradient step: 874 	 Performance: 0.49 	 Training loss: 8.57
Gradient step: 899 	 Performance: 0.535 	 Training loss: 8.93
Gradient step: 924 	 Performance: 0.6 	 Training loss: 9.11
Gradient step: 949 	 Performance: 0.53 	 Training loss: 8.94
Gradient step: 974 	 Performance: 0.54 	 Training loss: 8.95
Gradient step: 999 	 Performance: 0.52 	 Training loss: 9.02
Gradient step: 1024 	 Performance: 0.495 	 Training loss: 9.02
Gradient step: 1049 	 Performance: 0.575 	 Training loss: 8.95
Gradient step: 1074 	 Performance: 0.54 	 Training loss: 9.14
Gradient step: 1099 	 Performance: 0.505 	 Training loss: 8.95
Gradient step: 1124 	 Performance: 0.575 	 Training loss: 9.04
Gradient step: 1149 	 Performance: 0.58 	 Training loss: 8.84
Gradient step: 1174 	 Performance: 0.61 	 Training loss: 8.69
Gradient step: 1199 	 Performance: 0.595 	 Training loss: 9.02
Gradient step: 1224 	 Performance: 0.535 	 Training loss: 9.00
Gradient step: 1249 	 Performance: 0.62 	 Training loss: 8.93
Gradient step: 1274 	 Performance: 0.565 	 Training loss: 8.90
Gradient step: 1299 	 Performance: 0.575 	 Training loss: 9.21
Gradient step: 1324 	 Performance: 0.52 	 Training loss: 8.82
Gradient step: 1349 	 Performance: 0.505 	 Training loss: 9.07
Gradient step: 1374 	 Performance: 0.5 	 Training loss: 9.10
Gradient step: 1399 	 Performance: 0.51 	 Training loss: 9.05
Gradient step: 1424 	 Performance: 0.555 	 Training loss: 8.82
Gradient step: 1449 	 Performance: 0.545 	 Training loss: 9.09
Gradient step: 1474 	 Performance: 0.645 	 Training loss: 9.07
Gradient step: 1499 	 Performance: 0.49 	 Training loss: 9.25
Gradient step: 1524 	 Performance: 0.615 	 Training loss: 9.06
Gradient step: 1549 	 Performance: 0.64 	 Training loss: 8.97
Gradient step: 1574 	 Performance: 0.505 	 Training loss: 8.93
Gradient step: 1599 	 Performance: 0.495 	 Training loss: 8.96
Gradient step: 1624 	 Performance: 0.485 	 Training loss: 8.86
Gradient step: 1649 	 Performance: 0.555 	 Training loss: 8.98
Gradient step: 1674 	 Performance: 0.52 	 Training loss: 8.73
Gradient step: 1699 	 Performance: 0.5 	 Training loss: 8.95
Gradient step: 1724 	 Performance: 0.55 	 Training loss: 8.91
Gradient step: 1749 	 Performance: 0.55 	 Training loss: 9.28
Gradient step: 1774 	 Performance: 0.585 	 Training loss: 9.02
Gradient step: 1799 	 Performance: 0.565 	 Training loss: 9.13
Gradient step: 1824 	 Performance: 0.57 	 Training loss: 8.85
Gradient step: 1849 	 Performance: 0.55 	 Training loss: 8.99
Gradient step: 1874 	 Performance: 0.57 	 Training loss: 9.03
Gradient step: 1899 	 Performance: 0.56 	 Training loss: 8.97
Gradient step: 1924 	 Performance: 0.535 	 Training loss: 9.14
Gradient step: 1949 	 Performance: 0.56 	 Training loss: 8.83
Gradient step: 1974 	 Performance: 0.545 	 Training loss: 8.94
Gradient step: 1999 	 Performance: 0.555 	 Training loss: 8.94
Gradient step: 2024 	 Performance: 0.51 	 Training loss: 8.97
Gradient step: 2049 	 Performance: 0.55 	 Training loss: 8.68
Gradient step: 2074 	 Performance: 0.51 	 Training loss: 9.10
Gradient step: 2099 	 Performance: 0.605 	 Training loss: 9.12
Gradient step: 2124 	 Performance: 0.52 	 Training loss: 9.03
Gradient step: 2149 	 Performance: 0.525 	 Training loss: 8.86
Gradient step: 2174 	 Performance: 0.485 	 Training loss: 8.91
Gradient step: 2199 	 Performance: 0.51 	 Training loss: 8.83
Gradient step: 2224 	 Performance: 0.54 	 Training loss: 8.85
Gradient step: 2249 	 Performance: 0.58 	 Training loss: 8.69
Gradient step: 2274 	 Performance: 0.57 	 Training loss: 8.91
Gradient step: 2299 	 Performance: 0.58 	 Training loss: 8.92
Gradient step: 2324 	 Performance: 0.44 	 Training loss: 9.05
