Gradient step: 0 	 Performance: 0.045 	 Training loss: 2.98
Gradient step: 24 	 Performance: 0.045 	 Training loss: 65.79
Gradient step: 49 	 Performance: 0.07 	 Training loss: 40.84
Gradient step: 74 	 Performance: 0.11 	 Training loss: 34.11
Gradient step: 99 	 Performance: 0.08 	 Training loss: 29.28
Gradient step: 124 	 Performance: 0.19 	 Training loss: 25.54
Gradient step: 149 	 Performance: 0.345 	 Training loss: 23.59
Gradient step: 174 	 Performance: 0.275 	 Training loss: 22.17
Gradient step: 199 	 Performance: 0.295 	 Training loss: 20.88
Gradient step: 224 	 Performance: 0.29 	 Training loss: 19.99
Gradient step: 249 	 Performance: 0.39 	 Training loss: 18.78
Gradient step: 274 	 Performance: 0.325 	 Training loss: 17.99
Gradient step: 299 	 Performance: 0.505 	 Training loss: 17.29
Gradient step: 324 	 Performance: 0.425 	 Training loss: 16.75
Gradient step: 349 	 Performance: 0.505 	 Training loss: 15.85
Gradient step: 374 	 Performance: 0.545 	 Training loss: 15.26
Gradient step: 399 	 Performance: 0.545 	 Training loss: 14.57
Gradient step: 424 	 Performance: 0.575 	 Training loss: 14.32
Gradient step: 449 	 Performance: 0.56 	 Training loss: 13.84
Gradient step: 474 	 Performance: 0.515 	 Training loss: 14.25
Gradient step: 499 	 Performance: 0.58 	 Training loss: 12.90
Gradient step: 524 	 Performance: 0.555 	 Training loss: 12.59
Gradient step: 549 	 Performance: 0.64 	 Training loss: 12.26
Gradient step: 574 	 Performance: 0.605 	 Training loss: 11.68
Gradient step: 599 	 Performance: 0.695 	 Training loss: 11.41
Gradient step: 624 	 Performance: 0.605 	 Training loss: 11.11
Gradient step: 649 	 Performance: 0.765 	 Training loss: 10.33
Gradient step: 674 	 Performance: 0.685 	 Training loss: 10.16
Gradient step: 699 	 Performance: 0.715 	 Training loss: 10.14
Gradient step: 724 	 Performance: 0.765 	 Training loss: 10.15
Gradient step: 749 	 Performance: 0.715 	 Training loss: 9.77
Gradient step: 774 	 Performance: 0.745 	 Training loss: 9.11
Gradient step: 799 	 Performance: 0.68 	 Training loss: 9.32
Gradient step: 824 	 Performance: 0.77 	 Training loss: 8.85
Gradient step: 849 	 Performance: 0.74 	 Training loss: 8.64
Gradient step: 874 	 Performance: 0.78 	 Training loss: 8.34
Gradient step: 899 	 Performance: 0.79 	 Training loss: 8.31
Gradient step: 924 	 Performance: 0.715 	 Training loss: 8.10
Gradient step: 949 	 Performance: 0.82 	 Training loss: 8.31
Gradient step: 974 	 Performance: 0.83 	 Training loss: 8.07
Gradient step: 999 	 Performance: 0.8 	 Training loss: 7.76
Gradient step: 1024 	 Performance: 0.745 	 Training loss: 7.69
Gradient step: 1049 	 Performance: 0.775 	 Training loss: 7.78
Gradient step: 1074 	 Performance: 0.845 	 Training loss: 7.45
Gradient step: 1099 	 Performance: 0.775 	 Training loss: 7.47
Gradient step: 1124 	 Performance: 0.81 	 Training loss: 7.46
Gradient step: 1149 	 Performance: 0.89 	 Training loss: 7.19
Gradient step: 1174 	 Performance: 0.8 	 Training loss: 7.34
Gradient step: 1199 	 Performance: 0.79 	 Training loss: 7.29
Gradient step: 1224 	 Performance: 0.815 	 Training loss: 6.88
Gradient step: 1249 	 Performance: 0.83 	 Training loss: 7.07
Gradient step: 1274 	 Performance: 0.82 	 Training loss: 6.73
Gradient step: 1299 	 Performance: 0.88 	 Training loss: 6.56
Gradient step: 1324 	 Performance: 0.815 	 Training loss: 6.66
Gradient step: 1349 	 Performance: 0.765 	 Training loss: 6.86
Gradient step: 1374 	 Performance: 0.815 	 Training loss: 6.92
Gradient step: 1399 	 Performance: 0.89 	 Training loss: 6.83
Gradient step: 1424 	 Performance: 0.845 	 Training loss: 6.52
Gradient step: 1449 	 Performance: 0.875 	 Training loss: 6.30
